Timestamp,Magnitude,Steps,Header
0.0,17130,133,"{'version': 1, 'device_state': {'mode': 0, 'data_rate': 3, 'low_power': 0, 'bwf_mode': 0, 'range': 0, 'filter': 0, 'low_noise': 0}, 'data_type': 2, 'index': 1, 'start_ts': 1735689621}"
0.04,16518,,
0.08,17349,,
0.12,17185,,
0.16,16715,,
0.2,17208,,
0.24,16847,,
0.28,17070,,
0.32,17087,,
0.36,16925,,
0.4,17290,,
0.44,16540,,
0.48,16817,,
0.52,16953,,
0.56,16948,,
0.6,16734,,
0.64,16683,,
0.68,16935,,
0.72,17096,,
0.76,17479,,
0.8,24125,,
0.84,17677,,
0.88,16311,,
0.92,17093,,
1.0,17278,,
1.04,16807,,
1.08,16937,,
1.12,17035,,
1.16,17338,,
1.2,16976,,
1.24,17026,,
1.28,17321,,
1.32,19200,,
1.36,18749,,
1.4,18504,,
1.44,17429,,
1.48,18374,,
1.52,19528,,
1.56,19335,,
1.6,20441,,
1.64,21169,,
1.68,20666,,
1.72,20172,,
1.76,20349,,
1.8,22148,,
1.84,22983,,
1.88,23311,,
2.0,21602,,
2.04,18640,,
2.08,15330,,
2.12,13574,,
2.16,17402,,
2.2,17752,,
2.24,15399,,
2.28,21373,,
2.32,27761,,
2.36,35047,,
2.4,35387,,
2.44,36666,,
2.48,32801,,
2.52,29099,,
2.56,23626,,
2.6,15485,,
2.64,11872,,
2.68,13383,,
2.72,19080,,
2.76,24579,,
2.8,26813,,
2.84,30116,,
2.88,39029,,
2.92,41890,,
3.0,43051,,
3.04,31465,,
3.08,21068,,
3.12,18292,,
3.16,18210,,
3.2,20419,,
3.24,18413,,
3.28,21106,,
3.32,23548,,
3.36,26046,,
3.4,22813,,
3.44,24814,,
3.48,26026,,
3.52,23712,,
3.56,22902,,
3.6,22730,,
3.64,24609,,
3.68,28292,,
3.72,31544,,
3.76,33758,,
3.8,38145,,
3.84,45127,,
3.88,36718,,
3.92,37184,,
4.0,22001,,
4.04,19089,,
4.08,20841,,
4.12,21983,,
4.16,22862,,
4.2,24354,,
4.24,23775,,
4.28,25186,,
4.32,20777,,
4.36,22608,,
4.4,26800,,
4.44,26603,,
4.48,24227,,
4.52,23605,,
4.56,21998,,
4.6,28482,,
4.64,30142,,
4.68,32162,,
4.72,33886,,
4.76,42948,,
4.8,40471,,
4.84,38918,,
4.88,40478,,
4.92,27916,,
5.0,20105,,
5.04,21617,,
5.08,22802,,
5.12,20478,,
5.16,17960,,
5.2,20518,,
5.24,24352,,
5.28,25673,,
5.32,27841,,
5.36,30466,,
5.4,26109,,
5.44,22286,,
5.48,20307,,
5.52,25053,,
5.56,28666,,
