Timestamp,Magnitude,Steps,Header
0.0,18631,139,"{'version': 1, 'device_state': {'mode': 0, 'data_rate': 3, 'low_power': 0, 'bwf_mode': 0, 'range': 0, 'filter': 0, 'low_noise': 0}, 'data_type': 2, 'index': 1, 'start_ts': 1735689693}"
0.04,19406,,
0.08,18983,,
0.12,19987,,
0.16,19806,,
0.2,19396,,
0.24,19372,,
0.28,19341,,
0.32,19640,,
0.36,19313,,
0.4,19329,,
0.44,19222,,
0.48,19724,,
0.52,18699,,
0.56,18780,,
0.6,17293,,
0.64,15922,,
1.0,18677,,
1.04,20757,,
1.08,25333,,
1.12,24334,,
1.16,22481,,
1.2,24107,,
1.24,24249,,
1.28,26496,,
1.32,25724,,
1.36,22724,,
1.4,24256,,
1.44,24132,,
1.48,23011,,
1.52,24527,,
1.56,22720,,
1.6,23836,,
1.64,23702,,
1.68,23731,,
1.72,21668,,
1.76,18613,,
1.8,22994,,
1.84,17720,,
1.88,17394,,
2.0,19488,,
2.04,19856,,
2.08,19108,,
2.12,18724,,
2.16,17939,,
2.2,17149,,
2.24,15392,,
2.28,14076,,
2.32,12881,,
2.36,14810,,
2.4,15364,,
2.44,22005,,
2.48,27104,,
2.52,30537,,
2.56,38469,,
2.6,42192,,
2.64,35273,,
2.68,29206,,
2.72,26069,,
2.76,19774,,
2.8,16931,,
2.84,16783,,
2.88,17956,,
2.92,20991,,
3.0,33029,,
3.04,39714,,
3.08,37626,,
3.12,30531,,
3.16,32936,,
3.2,27900,,
3.24,19394,,
3.28,18180,,
3.32,19933,,
3.36,21539,,
3.4,24321,,
3.44,28735,,
3.48,29414,,
3.52,30505,,
3.56,27788,,
3.6,26038,,
3.64,20949,,
3.68,15879,,
3.72,14551,,
3.76,17960,,
3.8,24273,,
3.84,26562,,
3.88,30112,,
3.92,39390,,
4.0,33474,,
4.04,34830,,
4.08,28935,,
4.12,20508,,
4.16,23118,,
4.2,26289,,
4.24,25703,,
4.28,23543,,
4.32,20044,,
4.36,24407,,
4.4,23356,,
4.44,31495,,
4.48,35796,,
4.52,30448,,
4.56,22799,,
4.6,20171,,
4.64,22901,,
4.68,24955,,
4.72,26347,,
4.76,29852,,
4.8,33290,,
4.84,40633,,
4.88,41954,,
4.92,42288,,
5.0,28418,,
5.04,31979,,
5.08,32371,,
5.12,31427,,
5.16,28639,,
5.2,24345,,
5.24,22969,,
5.28,20468,,
5.32,19050,,
5.36,18020,,
5.4,19608,,
5.44,17788,,
5.48,16491,,
5.52,16196,,
5.56,16364,,
5.6,15883,,
5.64,15263,,
5.68,18627,,
5.72,20711,,
5.76,21583,,
5.8,20287,,
5.84,20000,,
5.88,22661,,
5.92,18036,,
6.0,22782,,
6.04,23889,,
6.08,27146,,
6.12,33001,,
6.16,40967,,
6.2,38674,,
6.24,30986,,
6.28,26394,,
6.32,22018,,
6.36,15875,,
6.4,14478,,
6.44,16411,,
6.48,18484,,
6.52,21686,,
6.56,28506,,
6.6,34556,,
6.64,34511,,
6.68,27477,,
6.72,29033,,
6.76,26501,,
6.8,15175,,
