Timestamp,Magnitude,Steps,Header
0.0,18990,14,"{'version': 1, 'device_state': {'mode': 0, 'data_rate': 3, 'low_power': 0, 'bwf_mode': 1, 'range': 0, 'filter': 0, 'low_noise': 0}, 'data_type': 2, 'index': 2, 'start_ts': 1735689701}"
0.04,18008,,
0.08,18335,,
0.12,18674,,
0.16,18840,,
0.2,18391,,
0.24,18180,,
0.28,18130,,
0.32,18161,,
0.36,18089,,
0.4,18132,,
0.44,18029,,
0.48,17938,,
0.52,18094,,
0.56,18218,,
0.6,18087,,
0.64,18059,,
0.68,18050,,
0.72,18174,,
1.0,18018,,
1.04,17828,,
1.08,17849,,
1.12,17829,,
1.16,17886,,
1.2,18179,,
1.24,18037,,
1.28,17947,,
1.32,18166,,
1.36,18317,,
1.4,18522,,
1.44,19851,,
1.48,19799,,
1.52,18797,,
1.56,17670,,
1.6,16303,,
1.64,17824,,
1.68,20043,,
1.72,19839,,
1.76,24170,,
1.8,27262,,
1.84,25176,,
1.88,23535,,
1.92,19581,,
2.0,21882,,
2.04,20857,,
2.08,19057,,
2.12,21524,,
2.16,25554,,
2.2,25803,,
2.24,28862,,
2.28,29415,,
2.32,23026,,
2.36,25592,,
2.4,26314,,
2.44,25686,,
2.48,24554,,
2.52,23513,,
2.56,23793,,
2.6,23440,,
2.64,22215,,
2.68,21231,,
2.72,21080,,
2.76,25574,,
2.8,26694,,
2.84,22488,,
2.88,22603,,
2.92,23899,,
3.0,24170,,
3.04,24146,,
3.08,22432,,
3.12,22563,,
3.16,24260,,
3.2,24083,,
3.24,22096,,
3.28,21095,,
3.32,23102,,
3.36,23183,,
3.4,22107,,
3.44,22958,,
3.48,21924,,
3.52,21645,,
3.56,22218,,
3.6,21373,,
3.64,22199,,
3.68,21666,,
3.72,22090,,
3.76,23683,,
3.8,22925,,
3.84,22611,,
3.88,23042,,
3.92,23260,,
4.0,25768,,
4.04,30341,,
4.08,31148,,
4.12,29687,,
4.16,29167,,
4.2,25383,,
4.24,22044,,
4.28,18623,,
4.32,13653,,
4.36,11705,,
4.4,16558,,
4.44,20716,,
4.48,27522,,
4.52,30074,,
4.56,30394,,
4.6,31226,,
4.64,34928,,
4.68,32332,,
4.72,26286,,
4.76,25199,,
4.8,19069,,
4.84,13756,,
4.88,16212,,
4.92,17767,,
5.0,23545,,
