Timestamp,Magnitude,Steps,Header
0.0,32203,156,"{'version': 1, 'device_state': {'mode': 0, 'data_rate': 3, 'low_power': 0, 'bwf_mode': 1, 'range': 0, 'filter': 0, 'low_noise': 0}, 'data_type': 2, 'index': 1, 'start_ts': 1735689618}"
0.04,32361,,
0.08,19207,,
0.12,18452,,
0.16,19968,,
0.2,20311,,
0.24,20599,,
0.28,20720,,
0.32,20833,,
0.36,20978,,
0.4,20795,,
0.44,20706,,
0.48,21026,,
1.0,21019,,
1.04,20726,,
1.08,20846,,
1.12,20830,,
1.16,21132,,
1.2,21141,,
1.24,20826,,
1.28,20990,,
1.32,21100,,
1.36,20581,,
1.4,20333,,
1.44,20988,,
1.48,21558,,
1.52,20891,,
1.56,20257,,
1.6,19579,,
1.64,18590,,
1.68,19281,,
1.72,20278,,
1.76,20402,,
1.8,20426,,
1.84,20035,,
1.88,20004,,
1.92,20104,,
2.0,20358,,
2.04,20619,,
2.08,20703,,
2.12,20743,,
2.16,20447,,
2.2,21840,,
2.24,25241,,
2.28,24545,,
2.32,20518,,
2.36,18597,,
2.4,18590,,
2.44,19422,,
2.48,18887,,
2.52,18038,,
2.56,17307,,
2.6,13438,,
2.64,9666,,
2.68,16774,,
2.72,31122,,
2.76,42839,,
2.8,42704,,
2.84,31791,,
2.88,21224,,
2.92,11402,,
2.96,8312,,
3.0,9531,,
3.04,12897,,
3.08,17787,,
3.12,19010,,
3.16,28990,,
3.2,41672,,
3.24,49073,,
3.28,46656,,
3.32,31066,,
3.36,17808,,
3.4,8953,,
3.44,4748,,
3.48,6402,,
3.52,10867,,
3.56,20899,,
3.6,34508,,
3.64,49015,,
3.68,62853,,
3.72,66763,,
3.76,61440,,
3.8,48188,,
3.84,35404,,
3.88,28841,,
3.92,27685,,
3.96,29823,,
4.0,36806,,
4.04,42185,,
4.08,49142,,
4.12,53017,,
4.16,50871,,
4.2,51514,,
4.24,47717,,
4.28,43634,,
4.32,40118,,
4.36,35218,,
4.4,37158,,
4.44,41900,,
4.48,46070,,
4.52,47162,,
4.56,51008,,
4.6,54733,,
4.64,55243,,
4.68,49896,,
4.72,40351,,
4.76,33142,,
4.8,31920,,
4.84,29013,,
4.88,35150,,
4.92,45389,,
4.96,53347,,
5.0,54462,,
5.04,53063,,
5.08,50842,,
5.12,44087,,
5.16,35440,,
5.2,30141,,
5.24,26771,,
5.28,25632,,
5.32,28841,,
5.36,38405,,
5.4,39888,,
5.44,41509,,
5.48,45479,,
5.52,48675,,
5.56,45441,,
5.6,40253,,
5.64,39116,,
5.68,51077,,
5.72,54510,,
5.76,49906,,
5.8,55370,,
5.84,56006,,
5.88,56036,,
5.92,48359,,
5.96,40465,,
6.0,32886,,
6.04,26577,,
6.08,21847,,
6.12,19461,,
6.16,22884,,
6.2,27100,,
6.24,32088,,
6.28,38182,,
6.32,40773,,
6.36,42941,,
6.4,45533,,
6.44,46388,,
6.48,47602,,
6.52,45099,,
6.56,42030,,
6.6,37320,,
6.64,34540,,
6.68,37373,,
6.72,45073,,
6.76,48656,,
6.8,47678,,
6.84,48465,,
6.88,47970,,
6.92,46792,,
6.96,43047,,
7.0,38657,,
7.04,34358,,
7.08,34064,,
7.12,40457,,
7.16,43245,,
7.2,40833,,
7.24,38479,,
7.28,39704,,
7.32,40286,,
7.36,38746,,
7.4,38043,,
7.44,38881,,
7.48,39807,,
7.52,35331,,
7.56,35675,,
7.6,41487,,
7.64,43217,,
7.68,41936,,
7.72,42027,,
7.76,39335,,
7.8,37290,,
7.84,37688,,
7.88,38733,,
7.92,38555,,
7.96,35520,,
8.0,31816,,
8.04,31707,,
8.08,36270,,
8.12,39520,,
8.16,40025,,
8.2,36673,,
8.24,29131,,
8.28,22165,,
8.32,22017,,
8.36,26393,,
8.4,31457,,
8.44,34508,,
8.48,37511,,
8.52,41142,,
8.56,41097,,
8.6,41464,,
8.64,41956,,
8.68,39066,,
8.72,30775,,
8.76,26717,,
8.8,27898,,
8.84,30354,,
8.88,31603,,
8.92,35706,,
8.96,42064,,
9.0,39415,,
9.04,33165,,
9.08,29721,,
9.12,24055,,
9.16,21202,,
9.2,19615,,
9.24,21768,,
9.28,30778,,
9.32,40272,,
9.36,45622,,
9.4,48093,,
9.44,46416,,
9.48,44955,,
9.52,46346,,
9.56,40385,,
9.6,30841,,
9.64,27420,,
9.68,26167,,
9.72,26664,,
9.76,28068,,
9.8,28945,,
9.84,31857,,
9.88,33186,,
9.92,34236,,
9.96,36565,,
10.0,36014,,
10.04,32601,,
10.08,32349,,
10.12,34969,,
10.16,34505,,
10.2,35916,,
10.24,44304,,
10.28,50680,,
10.32,48128,,
10.36,44171,,
10.4,43994,,
10.44,40789,,
10.48,32665,,
10.52,28203,,
10.56,26628,,
10.6,27745,,
10.64,31494,,
10.68,35220,,
10.72,39550,,
10.76,39739,,
10.8,37653,,
10.84,38016,,
10.88,36313,,
10.92,33129,,
10.96,31191,,
11.0,33352,,
11.04,34258,,
11.08,34438,,
11.12,39165,,
11.16,44264,,
11.2,44734,,
11.24,43078,,
11.28,43959,,
11.32,38893,,
11.36,32079,,
11.4,27155,,
11.44,26582,,
11.48,27487,,
11.52,29613,,
11.56,31329,,
11.6,36229,,
11.64,39153,,
11.68,37345,,
11.72,37391,,
11.76,35582,,
11.8,31701,,
11.84,26216,,
11.88,23465,,
11.92,23766,,
11.96,26576,,
12.0,32950,,
12.04,40720,,
12.08,46880,,
12.12,45231,,
12.16,38001,,
12.2,36882,,
12.24,29592,,
12.28,25096,,
12.32,26740,,
12.36,29616,,
12.4,30235,,
12.44,35761,,
12.48,41137,,
12.52,44198,,
12.56,42231,,
12.6,39924,,
12.64,36993,,
12.68,33389,,
12.72,28202,,
12.76,23984,,
12.8,22555,,
12.84,20702,,
12.88,22737,,
12.92,30569,,
13.0,41419,,
13.04,38394,,
13.08,37318,,
13.12,36490,,
13.16,31161,,
13.2,27525,,
13.24,25487,,
13.28,27468,,
13.32,32108,,
13.36,36496,,
13.4,41026,,
13.44,42192,,
13.48,37500,,
13.52,35667,,
13.56,33896,,
13.6,29812,,
13.64,25749,,
13.68,26346,,
13.72,27801,,
13.76,26345,,
13.8,26457,,
13.84,31051,,
13.88,36555,,
13.92,38622,,
14.0,33888,,
14.04,30207,,
14.08,25993,,
14.12,24991,,
14.16,26207,,
14.2,28126,,
14.24,32354,,
14.28,35923,,
14.32,38246,,
14.36,35028,,
14.4,31429,,
14.44,30118,,
14.48,27112,,
14.52,25261,,
14.56,23192,,
14.6,24641,,
14.64,25673,,
14.68,26840,,
14.72,30951,,
14.76,37283,,
14.8,40126,,
14.84,38951,,
14.88,37433,,
14.92,35410,,
15.0,27691,,
15.04,28045,,
15.08,28632,,
15.12,30589,,
15.16,33191,,
15.2,36698,,
15.24,38594,,
15.28,34950,,
15.32,32962,,
15.36,27842,,
15.4,23567,,
15.44,23212,,
15.48,24357,,
15.52,28714,,
15.56,31221,,
15.6,33128,,
15.64,34523,,
15.68,35773,,
15.72,35116,,
15.76,37457,,
15.8,36169,,
15.84,30684,,
15.88,27519,,
15.92,27723,,
16.0,32149,,
16.04,39020,,
16.08,40673,,
16.12,35376,,
16.16,29859,,
16.2,27498,,
16.24,26997,,
16.28,24559,,
16.32,22984,,
16.36,23082,,
16.4,24558,,
16.44,28884,,
16.48,30109,,
16.52,30611,,
16.56,34585,,
16.6,37766,,
16.64,38423,,
16.68,37737,,
16.72,32950,,
16.76,26464,,
16.8,23948,,
16.84,26226,,
16.88,28144,,
16.92,31432,,
17.0,36368,,
17.04,38421,,
17.08,33384,,
17.12,31041,,
17.16,30319,,
17.2,26953,,
17.24,25732,,
17.28,26358,,
17.32,27612,,
17.36,32111,,
17.4,37633,,
17.44,41515,,
17.48,42190,,
17.52,42446,,
17.56,42853,,
17.6,41508,,
17.64,37701,,
17.68,34691,,
17.72,36164,,
17.76,33132,,
17.8,35608,,
17.84,39832,,
17.88,39763,,
17.92,38894,,
18.0,34442,,
18.04,32772,,
18.08,30070,,
18.12,28658,,
18.16,29701,,
18.2,33281,,
18.24,33937,,
18.28,35057,,
18.32,38916,,
18.36,40139,,
18.4,39278,,
18.44,40315,,
18.48,39707,,
18.52,35379,,
18.56,31896,,
18.6,32443,,
18.64,31596,,
18.68,32948,,
18.72,37951,,
18.76,39174,,
18.8,37629,,
18.84,31970,,
18.88,29991,,
18.92,26798,,
19.0,23353,,
19.04,26370,,
19.08,30425,,
19.12,32171,,
19.16,34699,,
19.2,38827,,
19.24,39569,,
19.28,37191,,
19.32,36615,,
19.36,34848,,
19.4,29427,,
19.44,27011,,
19.48,28039,,
19.52,29135,,
19.56,30023,,
19.6,29935,,
19.64,34481,,
19.68,34956,,
19.72,29079,,
19.76,27261,,
19.8,25574,,
19.84,23143,,
19.88,23144,,
19.92,25326,,
20.0,31020,,
20.04,34708,,
20.08,39845,,
20.12,41273,,
20.16,40433,,
20.2,38378,,
20.24,37079,,
20.28,30346,,
20.32,26561,,
20.36,24273,,
20.4,27268,,
20.44,29965,,
20.48,30953,,
20.52,37981,,
20.56,44139,,
20.6,38839,,
20.64,33283,,
20.68,29742,,
20.72,25420,,
20.76,22169,,
20.8,22503,,
20.84,25130,,
20.88,27525,,
20.92,30127,,
21.0,42462,,
21.04,41067,,
21.08,36008,,
21.12,37204,,
21.16,33491,,
21.2,29970,,
21.24,27567,,
21.28,26778,,
21.32,27094,,
21.36,34458,,
21.4,43188,,
21.44,44210,,
21.48,43447,,
21.52,41321,,
21.56,39325,,
21.6,32410,,
21.64,27031,,
21.68,25158,,
21.72,24091,,
21.76,26003,,
21.8,27070,,
21.84,31831,,
21.88,39196,,
21.92,35690,,
22.0,21140,,
22.04,20902,,
22.08,18239,,
22.12,16209,,
22.16,17156,,
22.2,21161,,
22.24,24922,,
22.28,28024,,
22.32,33090,,
22.36,34929,,
22.4,29743,,
22.44,24495,,
22.48,24154,,
22.52,22407,,
22.56,17477,,
22.6,16173,,
22.64,17000,,
22.68,22121,,
22.72,26679,,
22.76,33819,,
22.8,42433,,
22.84,49951,,
22.88,53300,,
22.92,54891,,
23.0,43555,,
23.04,35865,,
23.08,32611,,
23.12,32088,,
23.16,43565,,
23.2,54269,,
23.24,46175,,
23.28,38691,,
23.32,31323,,
23.36,23434,,
23.4,14019,,
23.44,12442,,
23.48,14828,,
23.52,15591,,
23.56,12884,,
23.6,17671,,
23.64,22783,,
23.68,25791,,
23.72,29168,,
23.76,31090,,
23.8,28958,,
23.84,25613,,
23.88,23505,,
23.92,19139,,
24.0,15993,,
24.04,17691,,
24.08,21579,,
24.12,27262,,
24.16,29201,,
24.2,28958,,
24.24,30450,,
24.28,29441,,
24.32,21667,,
24.36,15937,,
24.4,15266,,
24.44,16440,,
24.48,18353,,
24.52,22464,,
24.56,25332,,
24.6,26500,,
24.64,27876,,
24.68,28204,,
24.72,26660,,
24.76,21751,,
24.8,12847,,
24.84,3356,,
24.88,5219,,
24.92,8899,,
25.0,20125,,
25.04,34256,,
25.08,48982,,
25.12,61072,,
25.16,63358,,
25.2,55684,,
25.24,41980,,
25.28,33108,,
25.32,27707,,
25.36,25279,,
25.4,28385,,
25.44,28941,,
25.48,29540,,
25.52,35675,,
25.56,41725,,
25.6,43809,,
25.64,41986,,
25.68,35922,,
25.72,30574,,
25.76,27843,,
25.8,25653,,
25.84,24795,,
25.88,24661,,
25.92,24531,,
26.0,22533,,
26.04,25354,,
26.08,30018,,
26.12,31259,,
26.16,30399,,
26.2,28944,,
26.24,27759,,
26.28,29138,,
26.32,29412,,
26.36,31216,,
26.4,36038,,
26.44,40318,,
26.48,39086,,
26.52,38110,,
26.56,34442,,
26.6,28414,,
26.64,25955,,
26.68,27007,,
26.72,30491,,
26.76,28579,,
26.8,25651,,
26.84,25963,,
26.88,25028,,
26.92,26361,,
27.0,28059,,
27.04,25159,,
27.08,20944,,
27.12,20059,,
27.16,22699,,
27.2,22645,,
27.24,23040,,
27.28,31336,,
27.32,42774,,
27.36,45572,,
27.4,39261,,
27.44,30649,,
27.48,23533,,
27.52,20690,,
27.56,22660,,
27.6,25307,,
27.64,29049,,
27.68,30701,,
27.72,31748,,
27.76,32991,,
27.8,30729,,
27.84,29544,,
27.88,26827,,
27.92,20101,,
28.0,15601,,
28.04,17178,,
28.08,20657,,
28.12,24741,,
28.16,29893,,
28.2,36276,,
28.24,39879,,
28.28,37595,,
28.32,35370,,
28.36,31591,,
28.4,25271,,
28.44,22491,,
28.48,24476,,
28.52,27553,,
28.56,30423,,
28.6,35477,,
28.64,41676,,
28.68,41004,,
28.72,36534,,
28.76,32062,,
28.8,28617,,
28.84,24193,,
28.88,24880,,
28.92,28498,,
29.0,30062,,
29.04,33191,,
29.08,38154,,
29.12,40252,,
29.16,40778,,
29.2,43507,,
29.24,41327,,
29.28,35196,,
29.32,32353,,
29.36,31870,,
29.4,31252,,
29.44,33604,,
29.48,35591,,
29.52,36993,,
29.56,36944,,
29.6,33580,,
29.64,31869,,
29.68,28661,,
29.72,25415,,
29.76,24993,,
29.8,27198,,
29.84,29667,,
29.88,31544,,
29.92,32773,,
30.0,39425,,
30.04,39149,,
30.08,40285,,
30.12,36846,,
30.16,31378,,
30.2,28976,,
30.24,30174,,
30.28,32643,,
30.32,34836,,
30.36,37912,,
30.4,39329,,
30.44,35657,,
30.48,34371,,
30.52,33006,,
30.56,31800,,
30.6,29141,,
30.64,28967,,
30.68,35186,,
30.72,36067,,
30.76,36095,,
30.8,37961,,
30.84,34225,,
30.88,32512,,
30.92,25640,,
31.0,20510,,
31.04,15461,,
31.08,17135,,
31.12,16355,,
31.16,15622,,
31.2,18172,,
31.24,24297,,
31.28,30633,,
31.32,33005,,
31.36,29584,,
31.4,23495,,
31.44,21841,,
31.48,18196,,
31.52,14824,,
31.56,18896,,
31.6,23241,,
31.64,26775,,
31.68,29126,,
31.72,33994,,
31.76,38345,,
31.8,38238,,
31.84,39720,,
31.88,39370,,
31.92,33869,,
32.0,28114,,
32.04,27906,,
32.08,28373,,
32.12,29406,,
32.16,31372,,
32.2,33384,,
32.24,31561,,
32.28,29214,,
32.32,29024,,
32.36,25980,,
32.4,22820,,
32.44,23561,,
32.48,25515,,
32.52,25519,,
32.56,27033,,
32.6,31639,,
32.64,36418,,
32.68,34069,,
32.72,28478,,
32.76,27844,,
32.8,24703,,
32.84,19624,,
32.88,20594,,
32.92,26171,,
33.0,33191,,
33.04,34658,,
33.08,36811,,
33.12,33413,,
33.16,28280,,
33.2,25493,,
33.24,21142,,
33.28,17981,,
33.32,17863,,
33.36,19823,,
33.4,22446,,
33.44,26538,,
33.48,29739,,
33.52,34167,,
33.56,34081,,
33.6,32144,,
33.64,33168,,
33.68,32759,,
33.72,29003,,
33.76,26049,,
33.8,29309,,
33.84,31644,,
33.88,32550,,
33.92,37567,,
34.0,37331,,
34.04,33089,,
34.08,29468,,
34.12,24162,,
34.16,18965,,
34.2,17956,,
34.24,20430,,
34.28,23351,,
34.32,27133,,
34.36,32136,,
34.4,38135,,
34.44,39750,,
34.48,38761,,
34.52,39422,,
34.56,38595,,
34.6,32783,,
34.64,28816,,
34.68,27172,,
34.72,27394,,
34.76,30458,,
34.8,33829,,
34.84,34278,,
34.88,34971,,
34.92,35243,,
35.0,33133,,
35.04,29107,,
35.08,25976,,
35.12,25877,,
35.16,27356,,
35.2,28007,,
35.24,31511,,
35.28,36022,,
35.32,37573,,
35.36,35024,,
35.4,35157,,
35.44,36173,,
35.48,33880,,
35.52,31056,,
35.56,30495,,
35.6,30811,,
35.64,30437,,
35.68,32760,,
35.72,33935,,
35.76,34612,,
35.8,32694,,
35.84,28719,,
35.88,28076,,
35.92,25854,,
36.0,26012,,
36.04,28733,,
36.08,30408,,
36.12,31891,,
36.16,32830,,
36.2,33783,,
36.24,32538,,
36.28,30909,,
36.32,33247,,
36.36,34099,,
36.4,30174,,
36.44,27251,,
36.48,25495,,
36.52,23907,,
36.56,27523,,
36.6,30039,,
36.64,32591,,
36.68,36502,,
36.72,33628,,
36.76,29980,,
36.8,29541,,
36.84,27453,,
36.88,24124,,
36.92,22988,,
37.0,27003,,
37.04,28402,,
37.08,32156,,
37.12,33903,,
37.16,31817,,
37.2,30242,,
37.24,31951,,
37.28,32453,,
37.32,27446,,
37.36,24069,,
37.4,24305,,
37.44,28351,,
37.48,31403,,
37.52,32878,,
37.56,36664,,
37.6,40315,,
37.64,34789,,
37.68,30468,,
37.72,27378,,
37.76,23046,,
37.8,20179,,
37.84,21004,,
37.88,22800,,
37.92,24148,,
38.0,29864,,
38.04,33103,,
38.08,33913,,
38.12,32877,,
38.16,32206,,
38.2,30489,,
38.24,25229,,
38.28,22729,,
38.32,23646,,
38.36,26865,,
38.4,30236,,
38.44,31777,,
38.48,37497,,
38.52,40266,,
38.56,36375,,
38.6,31779,,
38.64,24982,,
38.68,20108,,
38.72,17090,,
38.76,19956,,
38.8,22023,,
38.84,22710,,
38.88,26175,,
38.92,30845,,
39.0,29053,,
39.04,28050,,
39.08,27491,,
39.12,24654,,
39.16,22134,,
39.2,21613,,
39.24,24077,,
39.28,27575,,
39.32,30531,,
39.36,32939,,
39.4,35141,,
39.44,33274,,
39.48,28052,,
39.52,25296,,
39.56,21906,,
39.6,18039,,
39.64,17111,,
39.68,19752,,
39.72,22381,,
39.76,24025,,
39.8,26821,,
39.84,31312,,
39.88,33883,,
39.92,40518,,
40.0,50206,,
40.04,55672,,
40.08,59767,,
40.12,68134,,
40.16,69400,,
40.2,58839,,
40.24,40113,,
40.28,23521,,
40.32,13073,,
40.36,14571,,
40.4,17366,,
40.44,20841,,
40.48,19416,,
40.52,19375,,
40.56,19072,,
40.6,20103,,
40.64,21458,,
40.68,22971,,
40.72,25720,,
40.76,28284,,
40.8,30233,,
40.84,29389,,
40.88,27143,,
40.92,24449,,
41.0,17247,,
41.04,16903,,
41.08,17746,,
41.12,19948,,
41.16,25503,,
41.2,27892,,
41.24,26819,,
41.28,27405,,
41.32,26851,,
41.36,23250,,
41.4,19981,,
41.44,18608,,
41.48,17143,,
41.52,16781,,
41.56,18983,,
41.6,20465,,
41.64,21879,,
41.68,23345,,
41.72,23619,,
41.76,22606,,
41.8,13839,,
41.84,5901,,
41.88,8809,,
41.92,11880,,
42.0,17823,,
42.04,20107,,
42.08,30248,,
42.12,44317,,
42.16,59016,,
42.2,65413,,
42.24,62516,,
42.28,51146,,
42.32,39868,,
42.36,30064,,
42.4,21789,,
42.44,22538,,
42.48,23011,,
42.52,24865,,
42.56,25954,,
42.6,28717,,
42.64,32293,,
42.68,33937,,
42.72,38149,,
42.76,37387,,
42.8,32504,,
42.84,30139,,
42.88,32281,,
42.92,33572,,
43.0,33537,,
43.04,34622,,
43.08,34123,,
43.12,27487,,
43.16,25439,,
43.2,25634,,
43.24,24141,,
43.28,22676,,
43.32,24192,,
43.36,25420,,
43.4,26718,,
43.44,28494,,
43.48,33044,,
43.52,35428,,
43.56,34106,,
43.6,33998,,
43.64,35803,,
43.68,32005,,
43.72,27476,,
43.76,26606,,
43.8,28692,,
43.84,30355,,
43.88,30395,,
43.92,31528,,
44.0,31662,,
44.04,28815,,
44.08,28703,,
44.12,27706,,
44.16,25411,,
44.2,24089,,
44.24,25944,,
