Timestamp,Magnitude,Steps,Header
0.0,20745,60,"{'version': 1, 'device_state': {'mode': 0, 'data_rate': 3, 'low_power': 0, 'bwf_mode': 1, 'range': 0, 'filter': 0, 'low_noise': 0}, 'data_type': 2, 'index': 1, 'start_ts': 1735689614}"
0.04,20666,,
0.08,21496,,
0.12,21446,,
0.16,21529,,
0.2,21647,,
0.24,21506,,
0.28,21147,,
1.0,21766,,
1.04,22137,,
1.08,21898,,
1.12,21704,,
1.16,21692,,
1.2,21856,,
1.24,22415,,
1.28,22025,,
1.32,21737,,
1.36,21653,,
1.4,21033,,
1.44,20397,,
1.48,19233,,
1.52,17563,,
1.56,16942,,
1.6,18106,,
1.64,20464,,
1.68,22156,,
1.72,22757,,
1.76,22677,,
1.8,22243,,
1.84,21845,,
1.88,21609,,
1.92,21209,,
2.0,19813,,
2.04,19275,,
2.08,19170,,
2.12,18993,,
2.16,18649,,
2.2,18531,,
2.24,19530,,
2.28,19873,,
2.32,18572,,
2.36,18923,,
2.4,19190,,
2.44,18140,,
2.48,18621,,
2.52,19061,,
2.56,18649,,
2.6,20040,,
2.64,21648,,
2.68,21331,,
2.72,20027,,
2.76,19921,,
2.8,19867,,
2.84,21062,,
2.88,22616,,
2.92,21924,,
3.0,18097,,
3.04,16133,,
3.08,16176,,
3.12,18631,,
3.16,20642,,
3.2,21524,,
3.24,20399,,
3.28,19653,,
3.32,20197,,
3.36,20555,,
3.4,20847,,
3.44,20676,,
3.48,19786,,
3.52,18951,,
3.56,18084,,
3.6,20840,,
3.64,24114,,
3.68,21746,,
3.72,20388,,
3.76,20420,,
3.8,19512,,
3.84,19548,,
3.88,19851,,
3.92,20314,,
4.0,20714,,
4.04,20555,,
4.08,20446,,
4.12,20095,,
4.16,19072,,
4.2,19117,,
4.24,19803,,
4.28,20093,,
4.32,20240,,
4.36,19827,,
4.4,19070,,
4.44,18732,,
4.48,18592,,
4.52,18544,,
4.56,18984,,
4.6,19537,,
4.64,19061,,
4.68,17795,,
4.72,19304,,
4.76,22750,,
4.8,22559,,
4.84,20013,,
4.88,18749,,
4.92,19665,,
5.0,22059,,
5.04,22715,,
5.08,20643,,
5.12,18730,,
5.16,18722,,
5.2,17540,,
5.24,15694,,
5.28,14712,,
5.32,13651,,
5.36,13404,,
5.4,15208,,
5.44,19156,,
5.48,23468,,
5.52,24235,,
5.56,22350,,
5.6,20813,,
5.64,22485,,
5.68,31134,,
5.72,40816,,
5.76,44050,,
5.8,39943,,
5.84,33618,,
5.88,28556,,
5.92,24292,,
6.0,19663,,
6.04,20016,,
6.08,20763,,
6.12,21577,,
6.16,22272,,
6.2,22181,,
6.24,21325,,
6.28,20783,,
6.32,21274,,
6.36,22091,,
6.4,22509,,
6.44,22459,,
6.48,22593,,
6.52,23629,,
6.56,23234,,
6.6,22589,,
6.64,23018,,
6.68,24538,,
6.72,27550,,
6.76,27986,,
6.8,25176,,
6.84,23116,,
6.88,23620,,
6.92,24830,,
7.0,26883,,
7.04,27349,,
7.08,27014,,
7.12,25792,,
7.16,24465,,
7.2,23706,,
7.24,23118,,
7.28,22473,,
7.32,22453,,
7.36,22391,,
7.4,22442,,
7.44,22633,,
