Timestamp,Magnitude,Steps,Header
0.0,19308,96,"{'version': 1, 'device_state': {'mode': 0, 'data_rate': 3, 'low_power': 0, 'bwf_mode': 1, 'range': 0, 'filter': 0, 'low_noise': 0}, 'data_type': 2, 'index': 1, 'start_ts': 1735689622}"
0.04,20462,,
0.08,18951,,
0.12,18909,,
0.16,19493,,
0.2,19066,,
0.24,19006,,
0.28,18963,,
0.32,19246,,
0.36,19762,,
1.0,19666,,
1.04,19803,,
1.08,20225,,
1.12,19909,,
1.16,19980,,
1.2,20338,,
1.24,19919,,
1.28,19747,,
1.32,19794,,
1.36,19405,,
1.4,18487,,
1.44,17863,,
1.48,18280,,
1.52,19538,,
1.56,20314,,
1.6,20013,,
1.64,20763,,
1.68,23038,,
1.72,24643,,
1.76,24537,,
1.8,22464,,
1.84,19296,,
1.88,18686,,
1.92,18973,,
2.0,19021,,
2.04,19410,,
2.08,19450,,
2.12,19537,,
2.16,20395,,
2.2,20295,,
2.24,20401,,
2.28,22440,,
2.32,23538,,
2.36,26311,,
2.4,29938,,
2.44,29965,,
2.48,24716,,
2.52,19755,,
2.56,18677,,
2.6,18888,,
2.64,17832,,
2.68,17392,,
2.72,16848,,
2.76,16817,,
2.8,17798,,
2.84,19308,,
2.88,21007,,
2.92,22673,,
3.0,24941,,
3.04,24778,,
3.08,22341,,
3.12,20136,,
3.16,18203,,
3.2,17510,,
3.24,16492,,
3.28,13062,,
3.32,10659,,
3.36,12186,,
3.4,11666,,
3.44,8815,,
3.48,7292,,
3.52,16072,,
3.56,31742,,
3.6,46710,,
3.64,53976,,
3.68,55909,,
3.72,51431,,
3.76,42229,,
3.8,33523,,
3.84,25802,,
3.88,19940,,
3.92,18238,,
4.0,20331,,
4.04,22407,,
4.08,25624,,
4.12,29236,,
4.16,31751,,
4.2,33547,,
4.24,34202,,
4.28,34994,,
4.32,35942,,
4.36,33401,,
4.4,29538,,
4.44,26171,,
4.48,23534,,
4.52,21384,,
4.56,19492,,
4.6,18528,,
4.64,18973,,
4.68,20957,,
4.72,23411,,
4.76,25805,,
4.8,27037,,
4.84,26900,,
4.88,28461,,
4.92,28797,,
5.0,26550,,
5.04,24076,,
5.08,23890,,
5.12,24149,,
5.16,24583,,
5.2,25569,,
5.24,26644,,
5.28,29065,,
5.32,31942,,
5.36,33389,,
5.4,31982,,
5.44,30517,,
5.48,31097,,
5.52,30720,,
5.56,29281,,
5.6,27108,,
5.64,24381,,
5.68,21581,,
5.72,19425,,
5.76,18331,,
5.8,18076,,
5.84,18948,,
5.88,22733,,
5.92,26664,,
6.0,28607,,
6.04,28646,,
6.08,28935,,
6.12,29955,,
6.16,29773,,
6.2,28450,,
6.24,26500,,
6.28,24458,,
6.32,22925,,
6.36,22318,,
6.4,22216,,
6.44,22483,,
6.48,23664,,
6.52,25502,,
6.56,28267,,
6.6,31688,,
6.64,32698,,
6.68,30812,,
