Timestamp,Magnitude,Steps,Header
0.0,24022,0,"{'version': 1, 'device_state': {'mode': 0, 'data_rate': 3, 'low_power': 0, 'bwf_mode': 1, 'range': 0, 'filter': 0, 'low_noise': 0}, 'data_type': 2, 'index': 1, 'start_ts': 1735689634}"
0.04,26260,,
0.08,25348,,
0.12,20802,,
0.16,20605,,
0.2,20663,,
0.24,20583,,
0.28,20459,,
0.32,20367,,
1.0,20288,,
1.04,20289,,
1.08,20299,,
1.12,20279,,
1.16,20162,,
1.2,20031,,
1.24,20160,,
1.28,20406,,
1.32,19953,,
1.36,17989,,
1.4,16097,,
1.44,15666,,
1.48,16073,,
1.52,17683,,
1.56,18837,,
1.6,19746,,
1.64,22694,,
1.68,24544,,
1.72,24899,,
1.76,25091,,
1.8,24917,,
1.84,26194,,
1.88,25963,,
1.92,25413,,
2.0,27818,,
2.04,29082,,
2.08,29195,,
2.12,28279,,
2.16,27257,,
2.2,25802,,
2.24,25353,,
2.28,23617,,
2.32,20143,,
2.36,24746,,
2.4,26758,,
2.44,23036,,
2.48,22654,,
2.52,29740,,
2.56,35600,,
2.6,30148,,
2.64,25288,,
2.68,30594,,
2.72,28256,,
2.76,28354,,
2.8,26830,,
2.84,21846,,
2.88,20519,,
2.92,20211,,
3.0,21340,,
3.04,20460,,
3.08,18307,,
3.12,18778,,
3.16,18644,,
3.2,17828,,
3.24,19164,,
3.28,20660,,
3.32,17888,,
3.36,17511,,
3.4,20905,,
3.44,23406,,
3.48,20643,,
3.52,19293,,
3.56,20913,,
3.6,21540,,
3.64,21605,,
3.68,22334,,
3.72,20813,,
3.76,18910,,
3.8,19914,,
3.84,21361,,
3.88,25535,,
3.92,27242,,
4.0,22914,,
4.04,23383,,
4.08,24229,,
4.12,25550,,
4.16,21226,,
4.2,22023,,
4.24,26599,,
4.28,30173,,
4.32,38636,,
4.36,31160,,
4.4,17605,,
4.44,22215,,
4.48,20523,,
4.52,20593,,
4.56,24172,,
4.6,21485,,
4.64,19834,,
4.68,23025,,
4.72,24712,,
4.76,21718,,
4.8,17937,,
4.84,18821,,
4.88,23244,,
4.92,22861,,
5.0,17922,,
5.04,20084,,
