Timestamp,Magnitude,Steps,Header
0.0,18243,0,"{'version': 1, 'device_state': {'mode': 0, 'data_rate': 3, 'low_power': 0, 'bwf_mode': 1, 'range': 0, 'filter': 0, 'low_noise': 0}, 'data_type': 2, 'index': 1, 'start_ts': 1735689624}"
0.04,22822,,
0.08,22905,,
0.12,17839,,
0.16,17783,,
0.2,17912,,
0.24,17898,,
0.28,17831,,
0.32,17838,,
0.36,18175,,
0.4,17644,,
1.0,17544,,
1.04,18173,,
1.08,17859,,
1.12,17671,,
1.16,17845,,
1.2,17736,,
1.24,17662,,
1.28,17805,,
1.32,18001,,
1.36,17800,,
1.4,17918,,
1.44,18250,,
1.48,18212,,
1.52,18245,,
1.56,18222,,
1.6,18126,,
1.64,18241,,
1.68,18295,,
1.72,18149,,
1.76,17967,,
1.8,17982,,
1.84,18056,,
1.88,17852,,
1.92,17953,,
1.96,18073,,
2.0,17801,,
2.04,17954,,
2.08,18123,,
2.12,17881,,
2.16,17862,,
2.2,18013,,
2.24,17924,,
2.28,18070,,
2.32,18106,,
2.36,17835,,
2.4,17795,,
2.44,17883,,
2.48,17980,,
2.52,18170,,
2.56,18243,,
2.6,17972,,
2.64,17925,,
2.68,18118,,
2.72,18086,,
2.76,17820,,
2.8,17842,,
2.84,17977,,
2.88,17761,,
2.92,17695,,
3.0,17858,,
3.04,18004,,
3.08,17950,,
3.12,17969,,
3.16,18113,,
3.2,18109,,
3.24,18072,,
3.28,18114,,
3.32,17989,,
3.36,18057,,
3.4,18045,,
3.44,17904,,
3.48,17935,,
3.52,17967,,
3.56,18267,,
3.6,18304,,
3.64,18155,,
3.68,18251,,
3.72,18285,,
3.76,18247,,
3.8,18252,,
3.84,18298,,
3.88,18130,,
3.92,18090,,
4.0,18181,,
4.04,18219,,
4.08,18306,,
4.12,17955,,
4.16,17888,,
4.2,18154,,
4.24,18210,,
4.28,18187,,
4.32,18161,,
4.36,18188,,
4.4,18028,,
4.44,17990,,
4.48,17899,,
4.52,17897,,
4.56,18167,,
4.6,18212,,
4.64,18094,,
4.68,17946,,
4.72,17970,,
4.76,18013,,
4.8,18108,,
4.84,18454,,
4.88,18385,,
4.92,18659,,
5.0,18319,,
5.04,19181,,
5.08,20404,,
5.12,19405,,
5.16,19296,,
5.2,19347,,
5.24,17133,,
5.28,18823,,
5.32,21497,,
5.36,17914,,
5.4,21079,,
5.44,22217,,
5.48,15712,,
5.52,12647,,
5.56,12952,,
5.6,11055,,
5.64,18937,,
5.68,30426,,
5.72,25305,,
5.76,25523,,
5.8,24812,,
5.84,24881,,
5.88,19552,,
5.92,16379,,
6.0,30006,,
6.04,18251,,
6.08,29726,,
6.12,22134,,
6.16,21359,,
6.2,23867,,
6.24,23793,,
6.28,24548,,
6.32,23421,,
6.36,23896,,
6.4,24492,,
6.44,23605,,
6.48,24748,,
6.52,24346,,
6.56,20713,,
6.6,17732,,
6.64,15332,,
6.68,16141,,
6.72,25030,,
6.76,24513,,
6.8,19922,,
6.84,19745,,
6.88,17463,,
6.92,16935,,
7.0,16268,,
7.04,21809,,
7.08,22904,,
7.12,24951,,
7.16,27497,,
7.2,22379,,
7.24,21233,,
7.28,22322,,
7.32,23240,,
7.36,23268,,
7.4,22201,,
7.44,20747,,
7.48,19177,,
7.52,18790,,
7.56,20031,,
7.6,22574,,
7.64,24835,,
7.68,27628,,
7.72,28563,,
7.76,26869,,
7.8,24765,,
7.84,22429,,
7.88,21277,,
7.92,23996,,
8.0,27819,,
8.04,32986,,
8.08,37870,,
8.12,38079,,
8.16,35550,,
8.2,32629,,
8.24,26408,,
8.28,22058,,
8.32,19283,,
8.36,15136,,
8.4,15897,,
8.44,13589,,
8.48,14763,,
8.52,17478,,
8.56,19116,,
8.6,17605,,
8.64,22758,,
8.68,20801,,
8.72,17345,,
8.76,19010,,
8.8,23944,,
8.84,23642,,
8.88,8824,,
8.92,12739,,
8.96,23885,,
9.0,20860,,
9.04,22579,,
9.08,28188,,
9.12,27444,,
9.16,27185,,
9.2,23355,,
9.24,16322,,
9.28,17313,,
9.32,16757,,
9.36,38619,,
9.4,50059,,
9.44,27140,,
9.48,29791,,
9.52,34292,,
9.56,26708,,
9.6,24047,,
9.64,28220,,
9.68,28020,,
9.72,27065,,
9.76,24183,,
9.8,20022,,
9.84,21125,,
9.88,26014,,
9.92,20122,,
9.96,22213,,
10.0,26093,,
10.04,24936,,
10.08,39556,,
10.12,43274,,
10.16,36060,,
10.2,30784,,
10.24,17092,,
10.28,11254,,
10.32,15230,,
10.36,14177,,
10.4,19355,,
10.44,36058,,
10.48,37488,,
10.52,34305,,
10.56,42501,,
10.6,23749,,
10.64,8935,,
10.68,25074,,
10.72,9750,,
10.76,15852,,
10.8,29439,,
10.84,31137,,
10.88,30833,,
10.92,29487,,
10.96,26770,,
11.0,23050,,
11.04,22811,,
11.08,22407,,
11.12,20922,,
11.16,22931,,
11.2,26245,,
11.24,22666,,
11.28,18726,,
11.32,27202,,
11.36,38377,,
11.4,33164,,
11.44,21525,,
11.48,17818,,
11.52,17421,,
11.56,16161,,
11.6,18421,,
11.64,25719,,
11.68,27829,,
11.72,24279,,
11.76,22970,,
11.8,22227,,
11.84,21605,,
11.88,22847,,
11.92,23982,,
11.96,23555,,
12.0,22598,,
12.04,21959,,
12.08,22152,,
12.12,23026,,
12.16,23559,,
12.2,22770,,
12.24,21632,,
12.28,21067,,
12.32,21749,,
12.36,22722,,
12.4,23283,,
12.44,23022,,
12.48,21858,,
12.52,21708,,
12.56,21838,,
12.6,22222,,
12.64,22776,,
12.68,23172,,
12.72,22584,,
12.76,20389,,
12.8,18238,,
12.84,18000,,
12.88,20017,,
12.92,23734,,
12.96,26142,,
13.0,25430,,
13.04,24700,,
13.08,22742,,
13.12,23597,,
13.16,25594,,
13.2,23963,,
13.24,22406,,
13.28,20413,,
13.32,18605,,
13.36,20847,,
13.4,24570,,
13.44,24869,,
13.48,26477,,
13.52,29255,,
13.56,29954,,
13.6,30169,,
13.64,29167,,
13.68,23930,,
13.72,21619,,
13.76,23749,,
13.8,24285,,
13.84,28055,,
13.88,28019,,
13.92,30443,,
13.96,25344,,
14.0,16268,,
14.04,19003,,
14.08,23223,,
14.12,29976,,
14.16,30353,,
14.2,25154,,
14.24,20763,,
14.28,16620,,
14.32,18044,,
14.36,22215,,
14.4,25689,,
14.44,25407,,
14.48,25642,,
14.52,24781,,
14.56,25193,,
14.6,24018,,
14.64,23820,,
14.68,30685,,
14.72,28977,,
14.76,17134,,
14.8,15445,,
14.84,24884,,
14.88,29796,,
14.92,29918,,
14.96,31371,,
15.0,28159,,
15.04,21784,,
15.08,17419,,
15.12,29243,,
15.16,29214,,
