Timestamp,Magnitude,Steps,Header
0.0,31088,0,"{'version': 1, 'device_state': {'mode': 0, 'data_rate': 3, 'low_power': 0, 'bwf_mode': 1, 'range': 0, 'filter': 0, 'low_noise': 0}, 'data_type': 2, 'index': 1, 'start_ts': 1735689614}"
0.04,31035,,
0.08,17867,,
0.12,18105,,
0.16,18217,,
0.2,18794,,
0.24,18780,,
0.28,18904,,
0.32,18814,,
0.36,18224,,
0.4,18025,,
0.44,18455,,
0.48,18464,,
0.52,18640,,
0.56,18739,,
0.6,18602,,
0.64,18698,,
0.68,19015,,
0.72,18891,,
0.76,18459,,
0.8,18460,,
0.84,18661,,
0.88,18595,,
0.92,18695,,
1.0,18513,,
1.04,18537,,
1.08,18370,,
1.12,18319,,
1.16,18271,,
1.2,18292,,
1.24,18453,,
1.28,18265,,
1.32,18465,,
1.36,22120,,
1.4,22650,,
1.44,20511,,
1.48,17752,,
1.52,16293,,
1.56,18029,,
1.6,18322,,
1.64,19897,,
1.68,22203,,
1.72,22334,,
1.76,21311,,
1.8,20283,,
1.84,18593,,
1.88,18265,,
1.92,19565,,
2.0,20259,,
2.04,18040,,
2.08,18866,,
2.12,19229,,
2.16,23158,,
2.2,21755,,
2.24,22026,,
2.28,22284,,
2.32,19222,,
2.36,19114,,
2.4,20260,,
2.44,22098,,
2.48,22869,,
2.52,26621,,
2.56,26178,,
2.6,26103,,
2.64,24723,,
2.68,21445,,
2.72,23269,,
2.76,26050,,
2.8,24060,,
2.84,19347,,
2.88,16231,,
2.92,17846,,
2.96,21576,,
3.0,19885,,
3.04,20982,,
3.08,20608,,
3.12,18225,,
3.16,21100,,
3.2,26909,,
3.24,26715,,
3.28,22513,,
3.32,22359,,
3.36,22979,,
3.4,19347,,
3.44,17440,,
3.48,17664,,
3.52,19204,,
3.56,19894,,
3.6,19486,,
3.64,19364,,
3.68,19160,,
3.72,20248,,
3.76,21105,,
3.8,21547,,
3.84,21851,,
3.88,25477,,
3.92,25452,,
3.96,24245,,
4.0,23217,,
4.04,22850,,
4.08,26151,,
4.12,24664,,
4.16,20531,,
4.2,18653,,
4.24,19467,,
4.28,20997,,
4.32,22277,,
4.36,23419,,
4.4,24489,,
4.44,24993,,
4.48,23585,,
4.52,23170,,
4.56,24103,,
4.6,23217,,
4.64,22801,,
4.68,23249,,
4.72,22796,,
4.76,23065,,
4.8,23499,,
4.84,23396,,
4.88,23563,,
4.92,23286,,
4.96,22627,,
5.0,21617,,
5.04,21893,,
5.08,23354,,
5.12,24072,,
5.16,21622,,
5.2,19607,,
5.24,18838,,
5.28,21967,,
5.32,19156,,
5.36,18385,,
5.4,19840,,
5.44,19003,,
5.48,19078,,
5.52,21175,,
5.56,20112,,
5.6,17342,,
5.64,17784,,
5.68,19058,,
5.72,19921,,
5.76,20460,,
5.8,19939,,
5.84,19165,,
5.88,19648,,
5.92,18143,,
6.0,20236,,
6.04,22375,,
6.08,21275,,
6.12,18700,,
6.16,19176,,
6.2,21386,,
6.24,22890,,
6.28,23318,,
6.32,22661,,
6.36,20948,,
6.4,19401,,
6.44,17225,,
6.48,21032,,
6.52,21729,,
6.56,18657,,
6.6,15939,,
6.64,16179,,
6.68,18175,,
6.72,19714,,
6.76,22512,,
6.8,25981,,
6.84,26029,,
6.88,25125,,
6.92,24555,,
7.0,23241,,
7.04,21858,,
7.08,23061,,
7.12,24974,,
7.16,24260,,
7.2,22686,,
7.24,22336,,
7.28,21826,,
7.32,21662,,
7.36,22667,,
7.4,23869,,
7.44,23309,,
7.48,21893,,
7.52,21355,,
7.56,21326,,
7.6,21380,,
7.64,22399,,
7.68,25377,,
7.72,25622,,
7.76,23703,,
7.8,23192,,
7.84,20779,,
