Timestamp,Magnitude,Steps,Header
0.0,27504,0,"{'version': 1, 'device_state': {'mode': 0, 'data_rate': 2, 'low_power': 0, 'bwf_mode': 0, 'range': 0, 'filter': 0, 'low_noise': 0}, 'data_type': 6, 'index': 1, 'start_ts': 1735689617}"
0.08,18736,,
0.16,19872,,
0.24,20416,,
0.32,20048,,
0.4,20192,,
0.48,20592,,
0.56,20112,,
0.64,20160,,
1.0,17904,,
1.08,19920,,
1.16,19184,,
1.24,18064,,
1.32,20464,,
1.4,20944,,
1.48,20272,,
1.56,19792,,
1.64,18320,,
1.72,21328,,
1.8,60208,,
1.88,60320,,
2.0,64528,,
2.08,22288,,
2.16,22000,,
2.24,19648,,
2.32,20352,,
2.4,19344,,
2.48,20384,,
2.56,19552,,
2.64,17504,,
2.72,19600,,
2.8,18560,,
2.88,20592,,
3.0,33648,,
3.08,19952,,
3.16,18832,,
3.24,20864,,
3.32,22000,,
3.4,20240,,
3.48,17792,,
3.56,17488,,
3.64,20912,,
3.72,21104,,
3.8,16704,,
3.88,25216,,
3.96,21920,,
4.0,23760,,
4.08,24640,,
4.16,21344,,
4.24,24176,,
4.32,34656,,
4.4,33376,,
4.48,27568,,
4.56,22352,,
4.64,19056,,
4.72,17952,,
4.8,20144,,
4.88,21632,,
5.0,25056,,
5.08,24400,,
5.16,22240,,
5.24,17872,,
5.32,19600,,
5.4,28080,,
5.48,31440,,
5.56,31056,,
5.64,26896,,
5.72,24640,,
5.8,25952,,
5.88,24176,,
5.96,24528,,
6.0,24256,,
6.08,24464,,
6.16,25344,,
6.24,24400,,
6.32,25312,,
6.4,24576,,
6.48,24304,,
6.56,27232,,
6.64,21056,,
6.72,25632,,
6.8,22864,,
6.88,22272,,
7.0,25216,,
7.08,28304,,
7.16,24640,,
7.24,21200,,
7.32,28144,,
7.4,23312,,
7.48,23168,,
7.56,23648,,
7.64,23328,,
7.72,23200,,
7.8,22864,,
7.88,23808,,
7.96,24144,,
8.0,23344,,
8.08,23152,,
8.16,23072,,
8.24,23520,,
8.32,23296,,
8.4,22848,,
8.48,23552,,
8.56,23504,,
8.64,25936,,
8.72,21760,,
8.8,22848,,
8.88,24944,,
9.0,25136,,
9.08,24896,,
9.16,25232,,
9.24,24176,,
9.32,24320,,
9.4,24272,,
9.48,24144,,
9.56,23776,,
9.64,24384,,
9.72,24160,,
9.8,23520,,
9.88,23024,,
9.96,22816,,
10.0,23248,,
10.08,23536,,
10.16,23680,,
10.24,22352,,
10.32,23136,,
10.4,22368,,
10.48,20016,,
10.56,20944,,
10.64,24528,,
10.72,28416,,
10.8,25216,,
10.88,25376,,
11.0,25600,,
11.08,23840,,
11.16,24160,,
11.24,24688,,
11.32,24768,,
11.4,25088,,
11.48,24528,,
11.56,24720,,
11.64,24784,,
11.72,24816,,
11.8,24672,,
11.88,24976,,
11.96,24512,,
12.0,24800,,
12.08,25200,,
12.16,25072,,
12.24,24640,,
12.32,24864,,
12.4,24768,,
12.48,24976,,
12.56,24960,,
12.64,24576,,
12.72,25456,,
12.8,28960,,
12.88,34240,,
13.0,40656,,
13.08,32464,,
13.16,32000,,
13.24,27328,,
13.32,9808,,
13.4,11232,,
13.48,19360,,
13.56,22336,,
13.64,26288,,
13.72,29792,,
13.8,27552,,
13.88,25152,,
13.96,26960,,
14.0,23648,,
14.08,22848,,
14.16,21040,,
14.24,18096,,
14.32,22832,,
14.4,27328,,
14.48,21616,,
14.56,20496,,
14.64,19648,,
14.72,24176,,
14.8,14928,,
14.88,25392,,
15.0,33136,,
15.08,22528,,
15.16,17136,,
15.24,17296,,
15.32,26464,,
15.4,29696,,
15.48,27392,,
15.56,25008,,
15.64,25680,,
15.72,25840,,
15.8,27440,,
15.88,26848,,
15.96,26432,,
16.0,24400,,
16.08,25888,,
16.16,25440,,
16.24,24848,,
16.32,25152,,
16.4,24832,,
16.48,26064,,
16.56,25904,,
16.64,25552,,
16.72,26256,,
16.8,28032,,
16.88,30240,,
17.0,30544,,
17.08,26144,,
17.16,25600,,
17.24,20896,,
17.32,20880,,
17.4,28048,,
17.48,28752,,
17.56,25440,,
17.64,24848,,
17.72,21840,,
17.8,21344,,
17.88,21760,,
18.0,29104,,
18.08,26224,,
18.16,25472,,
18.24,25920,,
18.32,24640,,
18.4,22512,,
18.48,23824,,
18.56,26336,,
18.64,23664,,
18.72,21648,,
18.8,22992,,
18.88,22288,,
19.0,20224,,
19.08,23376,,
19.16,26208,,
19.24,31424,,
19.32,22416,,
19.4,21104,,
19.48,21216,,
19.56,21984,,
19.64,21952,,
19.72,17296,,
19.8,16912,,
19.88,20528,,
20.0,17168,,
20.08,19280,,
20.16,20448,,
20.24,26192,,
20.32,28992,,
20.4,30336,,
20.48,31376,,
20.56,32160,,
20.64,30032,,
20.72,34272,,
20.8,27136,,
20.88,20848,,
21.0,14432,,
21.08,19184,,
21.16,26832,,
21.24,14576,,
21.32,25408,,
21.4,23536,,
21.48,21488,,
21.56,28384,,
21.64,24160,,
21.72,21696,,
21.8,21360,,
21.88,22944,,
22.0,24336,,
22.08,24688,,
22.16,24208,,
22.24,23648,,
22.32,23632,,
22.4,23376,,
22.48,23360,,
22.56,23472,,
22.64,23328,,
22.72,23488,,
22.8,23360,,
22.88,23648,,
23.0,23552,,
23.08,23520,,
23.16,23296,,
23.24,23696,,
23.32,23632,,
23.4,23632,,
23.48,23584,,
23.56,23616,,
23.64,23680,,
23.72,23536,,
23.8,23664,,
23.88,23808,,
24.0,23520,,
24.08,23568,,
24.16,23376,,
24.24,23712,,
24.32,23488,,
24.4,23568,,
24.48,23664,,
24.56,23648,,
24.64,23280,,
24.72,23456,,
24.8,23376,,
24.88,23552,,
25.0,23504,,
25.08,23632,,
25.16,23296,,
25.24,23712,,
25.32,23392,,
25.4,23488,,
25.48,23344,,
25.56,23456,,
25.64,23536,,
25.72,23520,,
25.8,23456,,
25.88,23904,,
26.0,23424,,
26.08,23680,,
26.16,23600,,
26.24,24864,,
26.32,32016,,
26.4,27008,,
26.48,12416,,
26.56,12272,,
26.64,12928,,
26.72,33952,,
26.8,32816,,
26.88,26128,,
27.0,27280,,
27.08,25408,,
27.16,25552,,
27.24,24608,,
27.32,25312,,
27.4,25888,,
27.48,27216,,
27.56,28448,,
27.64,29168,,
27.72,26656,,
27.8,21664,,
27.88,21392,,
28.0,22944,,
28.08,22064,,
28.16,21552,,
28.24,21792,,
28.32,20528,,
28.4,21216,,
28.48,21152,,
28.56,20928,,
28.64,21792,,
28.72,21168,,
28.8,20224,,
28.88,21024,,
29.0,22896,,
29.08,31504,,
29.16,26320,,
29.24,33744,,
29.32,19296,,
29.4,21648,,
29.48,28064,,
29.56,19808,,
29.64,20784,,
29.72,18576,,
29.8,18112,,
29.88,17584,,
30.0,17808,,
30.08,19504,,
30.16,18944,,
30.24,17520,,
30.32,17696,,
30.4,17136,,
30.48,16592,,
30.56,17616,,
30.64,17648,,
30.72,16816,,
30.8,16528,,
30.88,16832,,
30.96,17440,,
31.0,22176,,
31.08,22800,,
31.16,20400,,
31.24,18816,,
31.32,19328,,
31.4,22752,,
31.48,43856,,
31.56,28080,,
31.64,24112,,
31.72,23056,,
31.8,24144,,
31.88,22688,,
32.0,24640,,
32.08,24416,,
32.16,23696,,
32.24,25072,,
32.32,24992,,
32.4,24896,,
32.48,23648,,
32.56,23072,,
32.64,24864,,
32.72,24464,,
32.8,23616,,
32.88,24496,,
32.96,23616,,
33.0,24688,,
33.08,24208,,
33.16,24944,,
33.24,24736,,
33.32,24944,,
33.4,25424,,
33.48,24976,,
33.56,25120,,
33.64,25392,,
33.72,25920,,
33.8,24928,,
33.88,25232,,
34.0,24832,,
34.08,25360,,
34.16,25344,,
34.24,25872,,
34.32,25984,,
34.4,25392,,
34.48,25504,,
34.56,25408,,
34.64,25216,,
34.72,25280,,
34.8,24992,,
34.88,25296,,
34.96,25376,,
35.0,25376,,
35.08,25680,,
35.16,25728,,
35.24,25712,,
35.32,25776,,
35.4,25504,,
35.48,25840,,
35.56,25664,,
35.64,26576,,
35.72,26336,,
35.8,27152,,
35.88,35520,,
36.0,23248,,
36.08,19824,,
36.16,18848,,
36.24,26304,,
36.32,23632,,
36.4,24832,,
36.48,25552,,
36.56,21424,,
36.64,20880,,
36.72,22944,,
36.8,19568,,
36.88,21888,,
36.96,22512,,
37.0,22224,,
37.08,20544,,
37.16,22720,,
37.24,26288,,
37.32,28192,,
37.4,21824,,
37.48,28288,,
37.56,32368,,
37.64,23712,,
37.72,21680,,
37.8,24592,,
37.88,26384,,
38.0,24640,,
38.08,23296,,
38.16,22688,,
38.24,24832,,
38.32,25232,,
38.4,25040,,
38.48,24176,,
38.56,24000,,
38.64,24864,,
38.72,24912,,
38.8,25888,,
38.88,26896,,
38.96,25584,,
39.0,23504,,
39.08,24160,,
39.16,21488,,
39.24,22496,,
39.32,26144,,
39.4,24512,,
39.48,22864,,
39.56,24848,,
39.64,23168,,
39.72,22256,,
39.8,23520,,
39.88,22992,,
40.0,23488,,
40.08,23776,,
40.16,22976,,
40.24,24672,,
40.32,24128,,
40.4,24720,,
40.48,25888,,
40.56,23280,,
40.64,26224,,
40.72,28192,,
40.8,24848,,
40.88,24336,,
40.96,25744,,
41.0,24784,,
41.08,27280,,
41.16,26128,,
41.24,24992,,
41.32,25824,,
41.4,25248,,
41.48,25488,,
41.56,25536,,
41.64,25152,,
41.72,24752,,
41.8,24976,,
41.88,24768,,
42.0,25696,,
42.08,25568,,
42.16,25936,,
42.24,24928,,
42.32,23328,,
42.4,25440,,
42.48,27248,,
42.56,23312,,
42.64,18960,,
42.72,20512,,
42.8,24560,,
42.88,34624,,
42.96,21408,,
43.0,22768,,
43.08,26512,,
43.16,26352,,
43.24,25856,,
43.32,26000,,
43.4,25664,,
43.48,25984,,
43.56,25680,,
43.64,25632,,
43.72,25808,,
43.8,25616,,
43.88,25536,,
44.0,25856,,
44.08,25712,,
44.16,25536,,
44.24,26080,,
44.32,25584,,
44.4,25504,,
44.48,25536,,
44.56,25968,,
44.64,25360,,
44.72,25584,,
44.8,25728,,
44.88,25520,,
44.96,25728,,
45.0,25984,,
45.08,25568,,
45.16,25616,,
45.24,25312,,
45.32,25888,,
45.4,25712,,
45.48,25760,,
45.56,25472,,
45.64,25856,,
45.72,27472,,
45.8,25344,,
45.88,18912,,
46.0,22816,,
46.08,22368,,
46.16,22256,,
46.24,23984,,
46.32,22960,,
46.4,22880,,
46.48,24176,,
46.56,26000,,
46.64,22640,,
46.72,23984,,
46.8,24960,,
46.88,26048,,
46.96,26800,,
47.0,39440,,
47.08,19520,,
47.16,26240,,
47.24,20784,,
47.32,19840,,
47.4,20288,,
47.48,23888,,
47.56,27936,,
47.64,26096,,
47.72,28416,,
47.8,28784,,
47.88,27728,,
48.0,25472,,
48.08,20912,,
48.16,20048,,
48.24,23904,,
48.32,34080,,
48.4,33360,,
48.48,27744,,
48.56,23552,,
48.64,24160,,
48.72,22112,,
48.8,23408,,
48.88,22912,,
49.0,23440,,
49.08,23776,,
49.16,23584,,
49.24,23952,,
49.32,23488,,
49.4,23904,,
49.48,24032,,
49.56,23936,,
49.64,23808,,
49.72,23680,,
49.8,24704,,
49.88,30976,,
50.0,42192,,
50.08,24288,,
50.16,19904,,
50.24,17904,,
50.32,22464,,
50.4,27424,,
50.48,29136,,
50.56,27168,,
50.64,28464,,
50.72,27184,,
50.8,27392,,
50.88,28304,,
51.0,24352,,
51.08,21104,,
51.16,31584,,
51.24,33712,,
51.32,31904,,
51.4,28800,,
51.48,24128,,
51.56,27280,,
51.64,23760,,
51.72,15328,,
51.8,19344,,
51.88,24832,,
52.0,27904,,
52.08,27296,,
52.16,27616,,
52.24,27712,,
52.32,27312,,
52.4,27504,,
52.48,27584,,
52.56,27600,,
52.64,28192,,
52.72,28064,,
52.8,27936,,
52.88,27648,,
53.0,28272,,
53.08,29184,,
53.16,31712,,
53.24,25712,,
53.32,17360,,
53.4,20960,,
53.48,27584,,
53.56,26272,,
53.64,24864,,
53.72,27584,,
53.8,24384,,
53.88,23840,,
54.0,25776,,
54.08,25808,,
54.16,30560,,
54.24,28512,,
54.32,27008,,
54.4,24496,,
54.48,19536,,
54.56,19488,,
54.64,19744,,
54.72,20672,,
54.8,19728,,
54.88,20048,,
55.0,21200,,
55.08,18752,,
55.16,18528,,
55.24,17840,,
55.32,19328,,
55.4,18304,,
55.48,18752,,
55.56,19088,,
55.64,20656,,
55.72,23792,,
55.8,19584,,
55.88,17584,,
56.0,19504,,
56.08,23616,,
56.16,25840,,
56.24,24752,,
56.32,23600,,
56.4,21088,,
56.48,23088,,
56.56,20560,,
56.64,21024,,
56.72,23136,,
56.8,25392,,
56.88,25760,,
57.0,24080,,
57.08,24144,,
57.16,25040,,
57.24,23632,,
57.32,24096,,
57.4,22080,,
57.48,20672,,
57.56,19392,,
57.64,20640,,
57.72,24624,,
57.8,27584,,
57.88,28112,,
58.0,26848,,
58.08,23440,,
58.16,26256,,
58.24,26064,,
58.32,25440,,
58.4,27920,,
58.48,26096,,
58.56,27056,,
58.64,26080,,
58.72,26832,,
58.8,27600,,
58.88,26592,,
59.0,26672,,
59.08,25968,,
59.16,26000,,
59.24,27040,,
59.32,27616,,
59.4,25184,,
59.48,24928,,
59.56,27184,,
59.64,26160,,
59.72,21088,,
59.8,24160,,
59.88,24720,,
60.0,26480,,
60.08,23152,,
60.16,21792,,
60.24,27664,,
60.32,18992,,
60.4,23664,,
60.48,23424,,
60.56,27840,,
60.64,18112,,
60.72,27088,,
60.8,28416,,
60.88,20064,,
61.0,22080,,
61.08,22064,,
61.16,28528,,
61.24,27760,,
61.32,26464,,
61.4,29136,,
61.48,27344,,
61.56,26912,,
61.64,27104,,
61.72,26688,,
61.8,23488,,
61.88,33328,,
62.0,27184,,
62.08,27024,,
62.16,21984,,
62.24,23520,,
62.32,24224,,
62.4,23872,,
62.48,27184,,
62.56,26240,,
62.64,26992,,
62.72,26816,,
62.8,26976,,
62.88,30960,,
63.0,32320,,
63.08,29696,,
63.16,20272,,
63.24,24400,,
63.32,27984,,
63.4,28384,,
63.48,26864,,
63.56,27680,,
63.64,26224,,
63.72,24768,,
63.8,25792,,
63.88,26048,,
63.96,25936,,
64.0,26576,,
64.08,26864,,
64.16,27568,,
64.24,27072,,
64.32,26704,,
64.4,27088,,
64.48,27312,,
64.56,26896,,
64.64,27008,,
64.72,26864,,
64.8,26368,,
64.88,27504,,
65.0,26768,,
65.08,26768,,
65.16,26672,,
65.24,26400,,
65.32,26944,,
65.4,26720,,
65.48,26528,,
65.56,26352,,
65.64,26288,,
65.72,26224,,
65.8,26576,,
65.88,25392,,
65.96,24640,,
66.0,22416,,
66.08,21088,,
66.16,22048,,
66.24,22352,,
66.32,20480,,
66.4,19888,,
66.48,19776,,
66.56,20784,,
66.64,20864,,
66.72,21616,,
66.8,23024,,
66.88,23520,,
67.0,24496,,
67.08,26400,,
67.16,26128,,
67.24,25760,,
67.32,25296,,
67.4,24960,,
67.48,23952,,
67.56,23888,,
67.64,23664,,
67.72,22208,,
67.8,22400,,
67.88,22960,,
67.96,22960,,
68.0,24032,,
68.08,23808,,
68.16,23232,,
68.24,23696,,
68.32,23440,,
68.4,24144,,
68.48,23936,,
68.56,23760,,
68.64,24064,,
68.72,24672,,
68.8,23760,,
68.88,25088,,
69.0,25856,,
69.08,26000,,
69.16,24960,,
69.24,25200,,
69.32,23232,,
69.4,22512,,
69.48,22432,,
69.56,21712,,
69.64,20752,,
69.72,21872,,
69.8,24432,,
69.88,22816,,
69.96,21648,,
70.0,21536,,
70.08,21648,,
70.16,21488,,
70.24,19920,,
70.32,20448,,
70.4,20688,,
70.48,20000,,
70.56,20240,,
70.64,21024,,
70.72,21696,,
70.8,20848,,
70.88,20448,,
71.0,19696,,
71.08,29136,,
71.16,20224,,
71.24,23664,,
71.32,20688,,
71.4,19360,,
71.48,19488,,
71.56,19232,,
71.64,17136,,
71.72,17088,,
71.8,20048,,
71.88,20272,,
71.96,18000,,
72.0,19760,,
72.08,22480,,
72.16,21184,,
72.24,21312,,
72.32,21088,,
72.4,22160,,
72.48,22256,,
72.56,19024,,
72.64,17696,,
72.72,19104,,
72.8,20720,,
72.88,27776,,
73.0,22816,,
73.08,21216,,
73.16,25728,,
73.24,28848,,
73.32,31136,,
