Timestamp,Magnitude,Steps,Header
0.0,22176,176,"{'version': 1, 'device_state': {'mode': 0, 'data_rate': 2, 'low_power': 0, 'bwf_mode': 0, 'range': 0, 'filter': 0, 'low_noise': 0}, 'data_type': 6, 'index': 1, 'start_ts': 1735689642}"
0.08,22000,,
0.16,22128,,
0.24,21568,,
0.32,22096,,
0.4,21728,,
0.48,21744,,
0.56,20432,,
1.0,16480,,
1.08,14688,,
1.16,24112,,
1.24,28640,,
1.32,29504,,
1.4,25824,,
1.48,25840,,
1.56,24384,,
1.64,22032,,
1.72,31392,,
1.8,33728,,
1.88,26464,,
2.0,14608,,
2.08,21104,,
2.16,27984,,
2.24,46000,,
2.32,39552,,
2.4,30336,,
2.48,25648,,
2.56,25008,,
2.64,24912,,
2.72,25296,,
2.8,27152,,
2.88,37952,,
3.0,42288,,
3.08,33920,,
3.16,25776,,
3.24,22048,,
3.32,19936,,
3.4,20128,,
3.48,26016,,
3.56,31792,,
3.64,28384,,
3.72,28480,,
3.8,26352,,
3.88,25072,,
4.0,28096,,
4.08,37248,,
4.16,39696,,
4.24,47024,,
4.32,45920,,
4.4,30784,,
4.48,18192,,
4.56,9904,,
4.64,19216,,
4.72,26928,,
4.8,23936,,
4.88,23392,,
5.0,19520,,
5.08,20960,,
5.16,21424,,
5.24,25424,,
5.32,33648,,
5.4,34240,,
5.48,22560,,
5.56,17664,,
5.64,17088,,
5.72,15296,,
5.8,10448,,
5.88,14944,,
6.0,46816,,
6.08,49728,,
6.16,47616,,
6.24,33936,,
6.32,27472,,
6.4,27840,,
6.48,26512,,
6.56,29232,,
6.64,41744,,
6.72,34848,,
6.8,34592,,
6.88,28720,,
6.96,24144,,
7.0,20256,,
7.08,19232,,
7.16,23088,,
7.24,29728,,
7.32,29072,,
7.4,29312,,
7.48,28416,,
7.56,27712,,
7.64,27808,,
7.72,26064,,
7.8,30512,,
7.88,39584,,
8.0,35184,,
8.08,33760,,
8.16,28032,,
8.24,22768,,
8.32,15872,,
8.4,14080,,
8.48,22352,,
8.56,38064,,
8.64,34640,,
8.72,27824,,
8.8,26320,,
8.88,25680,,
8.96,25824,,
9.0,27008,,
9.08,32048,,
9.16,38416,,
9.24,29968,,
9.32,29680,,
9.4,24720,,
9.48,22064,,
9.56,19280,,
9.64,20512,,
9.72,30768,,
9.8,33760,,
9.88,25184,,
10.0,27536,,
10.08,25616,,
10.16,25232,,
10.24,25296,,
10.32,26368,,
10.4,33488,,
10.48,38704,,
10.56,28960,,
10.64,27680,,
10.72,23728,,
10.8,20528,,
10.88,19168,,
10.96,22704,,
11.0,34368,,
11.08,34976,,
11.16,24320,,
11.24,26336,,
11.32,24336,,
11.4,24048,,
11.48,24880,,
11.56,28176,,
11.64,37280,,
11.72,35600,,
11.8,29440,,
11.88,26720,,
12.0,22752,,
12.08,20992,,
12.16,19552,,
12.24,22944,,
12.32,43744,,
12.4,57040,,
12.48,46128,,
12.56,26880,,
12.64,10368,,
12.72,13584,,
12.8,22400,,
12.88,32272,,
13.0,20400,,
13.08,15872,,
13.16,16784,,
13.24,21664,,
13.32,21872,,
13.4,23664,,
13.48,25712,,
13.56,34016,,
13.64,29920,,
13.72,21104,,
13.8,19488,,
13.88,24320,,
14.0,23728,,
14.08,26496,,
14.16,27504,,
14.24,30672,,
14.32,32512,,
14.4,25760,,
14.48,21120,,
14.56,18656,,
14.64,16016,,
14.72,18096,,
14.8,24688,,
14.88,34528,,
15.0,32192,,
15.08,32800,,
15.16,19344,,
15.24,23712,,
15.32,26784,,
15.4,26848,,
15.48,34528,,
15.56,37808,,
15.64,27680,,
15.72,29184,,
15.8,24976,,
15.88,22096,,
16.0,19424,,
16.08,22176,,
16.16,28400,,
16.24,36000,,
16.32,30192,,
16.4,26304,,
16.48,24576,,
16.56,22128,,
16.64,23280,,
16.72,22800,,
16.8,23952,,
16.88,32336,,
17.0,25376,,
17.08,24000,,
17.16,20288,,
17.24,19424,,
17.32,21056,,
17.4,23040,,
17.48,26336,,
17.56,33728,,
17.64,37200,,
17.72,39488,,
17.8,51424,,
17.88,41168,,
17.96,26064,,
18.0,12320,,
18.08,11296,,
18.16,16272,,
18.24,23232,,
18.32,24112,,
18.4,19248,,
18.48,20416,,
18.56,18832,,
18.64,19456,,
18.72,19904,,
18.8,19360,,
18.88,14048,,
19.0,19552,,
19.08,24224,,
19.16,37744,,
19.24,39328,,
19.32,37008,,
19.4,34672,,
19.48,29888,,
19.56,26032,,
19.64,29488,,
19.72,27872,,
19.8,23552,,
19.88,20912,,
19.96,20272,,
20.0,22544,,
20.08,22832,,
20.16,23712,,
20.24,27296,,
20.32,33712,,
20.4,28560,,
20.48,20880,,
20.56,26992,,
20.64,24448,,
20.72,21408,,
20.8,21168,,
20.88,21408,,
21.0,31200,,
21.08,46704,,
21.16,34336,,
21.24,43504,,
21.32,45888,,
21.4,30464,,
21.48,8080,,
21.56,10288,,
21.64,17632,,
21.72,25632,,
21.8,35600,,
21.88,24032,,
21.96,26096,,
22.0,21184,,
22.08,20848,,
22.16,18928,,
22.24,16144,,
22.32,16464,,
