Timestamp,Magnitude,Steps,Header
0.0,22144,265,"{'version': 1, 'device_state': {'mode': 0, 'data_rate': 2, 'low_power': 0, 'bwf_mode': 0, 'range': 0, 'filter': 0, 'low_noise': 0}, 'data_type': 6, 'index': 3, 'start_ts': 1735689707}"
0.08,21984,,
0.16,22480,,
0.24,22752,,
0.32,22784,,
0.4,22528,,
0.48,22032,,
0.56,21856,,
1.0,23648,,
1.08,23904,,
1.16,23120,,
1.24,22224,,
1.32,23152,,
1.4,22816,,
1.48,22416,,
1.56,24592,,
1.64,20000,,
1.72,21472,,
1.8,27152,,
1.88,26944,,
2.0,30096,,
2.08,30672,,
2.16,26976,,
2.24,24928,,
2.32,22832,,
2.4,28800,,
2.48,28208,,
2.56,26528,,
2.64,28384,,
2.72,28720,,
2.8,27776,,
2.88,27936,,
3.0,28000,,
3.08,26240,,
3.16,27872,,
3.24,25504,,
3.32,24800,,
3.4,29056,,
3.48,24208,,
3.56,25328,,
3.64,29984,,
3.72,26192,,
3.8,29840,,
3.88,23728,,
4.0,24800,,
4.08,22672,,
4.16,21024,,
4.24,22576,,
4.32,23952,,
4.4,25824,,
4.48,24816,,
4.56,26880,,
4.64,24272,,
4.72,22288,,
4.8,20720,,
4.88,22032,,
5.0,30064,,
5.08,42736,,
5.16,34688,,
5.24,17008,,
5.32,18128,,
5.4,28960,,
5.48,39728,,
5.56,48944,,
5.64,38576,,
5.72,23136,,
5.8,24400,,
5.88,25296,,
6.0,24800,,
6.08,21936,,
6.16,24752,,
6.24,31808,,
6.32,50928,,
6.4,39600,,
6.48,29072,,
6.56,18176,,
6.64,21504,,
6.72,29216,,
6.8,34720,,
6.88,26096,,
7.0,17904,,
7.08,25840,,
7.16,33504,,
7.24,50240,,
7.32,39248,,
7.4,26608,,
7.48,21824,,
7.56,25776,,
7.64,29968,,
7.72,29904,,
7.8,23808,,
7.88,21248,,
8.0,28992,,
8.08,38304,,
8.16,48720,,
8.24,43168,,
8.32,25904,,
