Timestamp,Magnitude,Steps,Header
0.0,21136,0,"{'version': 1, 'device_state': {'mode': 0, 'data_rate': 2, 'low_power': 0, 'bwf_mode': 0, 'range': 0, 'filter': 0, 'low_noise': 0}, 'data_type': 6, 'index': 3, 'start_ts': 1735689652}"
0.08,21104,,
0.16,20720,,
0.24,20976,,
0.32,21248,,
0.4,20704,,
0.48,20944,,
0.56,21008,,
0.64,20960,,
0.72,21232,,
0.8,23312,,
1.0,23152,,
1.08,14832,,
1.16,19024,,
1.24,23664,,
1.32,27184,,
1.4,33056,,
1.48,18320,,
1.56,19984,,
1.64,19104,,
1.72,18976,,
1.8,19680,,
1.88,17808,,
2.0,17616,,
2.08,20320,,
2.16,21936,,
2.24,20064,,
2.32,19104,,
2.4,19168,,
2.48,19440,,
2.56,19552,,
2.64,19568,,
2.72,19520,,
2.8,19824,,
2.88,20384,,
2.96,20256,,
3.0,20080,,
3.08,22608,,
3.16,22096,,
3.24,22128,,
3.32,21200,,
3.4,22576,,
3.48,23024,,
3.56,22064,,
3.64,20944,,
3.72,20624,,
3.8,18896,,
3.88,20512,,
4.0,20240,,
4.08,20656,,
4.16,21360,,
4.24,20880,,
4.32,24352,,
4.4,21968,,
4.48,21408,,
4.56,21968,,
4.64,21376,,
4.72,21616,,
4.8,20992,,
4.88,21040,,
4.96,22080,,
5.0,22112,,
5.08,21568,,
5.16,23040,,
5.24,20352,,
5.32,21712,,
5.4,20912,,
5.48,21360,,
5.56,21328,,
5.64,21200,,
5.72,21648,,
5.8,21456,,
5.88,21328,,
6.0,21520,,
6.08,21584,,
6.16,21984,,
6.24,21648,,
6.32,21616,,
6.4,21360,,
6.48,21680,,
6.56,21264,,
6.64,21376,,
6.72,21520,,
6.8,21200,,
6.88,21152,,
6.96,21456,,
7.0,21344,,
7.08,21536,,
7.16,21472,,
7.24,21584,,
7.32,21840,,
7.4,21456,,
7.48,21696,,
7.56,21248,,
7.64,21584,,
7.72,21456,,
7.8,21440,,
7.88,21376,,
8.0,21664,,
8.08,21472,,
8.16,21632,,
8.24,21456,,
8.32,21632,,
8.4,21536,,
8.48,23776,,
8.56,19984,,
8.64,22352,,
8.72,18368,,
8.8,20000,,
8.88,20512,,
8.96,20816,,
9.0,20688,,
9.08,21056,,
