Timestamp,Magnitude,Steps,Header
0.0,21512,34,"{'version': 1, 'device_state': {'mode': 0, 'data_rate': 3, 'low_power': 0, 'bwf_mode': 0, 'range': 0, 'filter': 0, 'low_noise': 0}, 'data_type': 2, 'index': 2, 'start_ts': 1735689759}"
0.04,15750,,
0.08,20854,,
0.12,23447,,
0.16,21695,,
0.2,20472,,
0.24,20699,,
0.28,20682,,
0.32,20874,,
0.36,20848,,
0.4,20653,,
0.44,20687,,
0.48,20184,,
0.52,19810,,
0.56,19893,,
0.6,17854,,
0.64,17466,,
0.68,17902,,
0.72,20261,,
0.76,23076,,
0.8,25206,,
1.0,23846,,
1.04,24611,,
1.08,25912,,
1.12,27408,,
1.16,22933,,
1.2,25419,,
1.24,22239,,
1.28,22528,,
1.32,22282,,
1.36,22272,,
1.4,23080,,
1.44,23087,,
1.48,20839,,
1.52,19398,,
1.56,17897,,
1.6,21065,,
1.64,24566,,
1.68,26472,,
1.72,26181,,
1.76,25096,,
1.8,22778,,
1.84,20548,,
1.88,21053,,
1.92,21132,,
2.0,23118,,
2.04,25391,,
2.08,25752,,
2.12,26222,,
2.16,25344,,
2.2,23394,,
2.24,22616,,
2.28,22710,,
2.32,23444,,
2.36,23811,,
2.4,25102,,
2.44,26009,,
2.48,24301,,
2.52,22805,,
2.56,22160,,
2.6,21357,,
2.64,20664,,
2.68,19832,,
2.72,19864,,
2.76,20016,,
2.8,20519,,
2.84,19668,,
2.88,19499,,
2.92,19319,,
3.0,19058,,
3.04,18369,,
3.08,16970,,
3.12,15961,,
3.16,15405,,
3.2,16869,,
3.24,20399,,
3.28,22090,,
3.32,24664,,
3.36,25440,,
3.4,26226,,
3.44,25589,,
3.48,25006,,
3.52,26146,,
3.56,25612,,
3.6,25698,,
3.64,26372,,
3.68,25745,,
3.72,25352,,
3.76,24581,,
3.8,24155,,
3.84,27524,,
3.88,22388,,
3.92,21823,,
4.0,25276,,
4.04,25162,,
4.08,24611,,
4.12,23352,,
4.16,21548,,
4.2,20898,,
4.24,21517,,
4.28,21908,,
4.32,21488,,
4.36,21481,,
4.4,21702,,
4.44,21650,,
4.48,21975,,
4.52,21367,,
4.56,21020,,
4.6,21022,,
4.64,21962,,
4.68,22670,,
4.72,22678,,
4.76,22638,,
4.8,22171,,
4.84,22013,,
4.88,22199,,
4.92,22508,,
5.0,22446,,
5.04,22520,,
5.08,22696,,
5.12,22733,,
5.16,22914,,
5.2,25531,,
5.24,29136,,
5.28,27382,,
5.32,24318,,
5.36,24630,,
5.4,22944,,
5.44,22721,,
5.48,22578,,
5.52,22679,,
5.56,22930,,
5.6,22926,,
5.64,23171,,
5.68,22706,,
5.72,21317,,
5.76,21283,,
5.8,21155,,
5.84,21772,,
5.88,22374,,
5.92,21996,,
6.0,22428,,
6.04,22812,,
6.08,23155,,
6.12,23793,,
6.16,24388,,
6.2,24443,,
6.24,25026,,
6.28,25145,,
6.32,25171,,
6.36,24713,,
6.4,25241,,
6.44,23928,,
6.48,23042,,
6.52,22846,,
6.56,22111,,
6.6,21335,,
6.64,21206,,
6.68,21311,,
6.72,21493,,
6.76,24905,,
6.8,26658,,
6.84,26866,,
6.88,27413,,
6.92,23836,,
7.0,18893,,
7.04,20432,,
7.08,22024,,
7.12,21738,,
7.16,21266,,
7.2,21589,,
7.24,21629,,
7.28,21480,,
7.32,22285,,
7.36,21978,,
7.4,22692,,
7.44,23049,,
7.48,23555,,
7.52,22726,,
7.56,22776,,
7.6,22360,,
7.64,22308,,
7.68,22910,,
7.72,22831,,
7.76,22718,,
7.8,22539,,
7.84,22476,,
7.88,22827,,
7.92,22829,,
8.0,23203,,
8.04,23341,,
8.08,23077,,
8.12,23015,,
8.16,22414,,
8.2,21882,,
8.24,21773,,
8.28,22142,,
8.32,21885,,
8.36,21729,,
8.4,22010,,
8.44,21675,,
8.48,22015,,
8.52,21456,,
8.56,20960,,
8.6,21137,,
8.64,22035,,
8.68,22105,,
8.72,22075,,
8.76,22466,,
8.8,22559,,
8.84,30014,,
8.88,27199,,
8.92,27405,,
9.0,22389,,
9.04,21482,,
9.08,21196,,
9.12,21797,,
9.16,21837,,
9.2,21570,,
9.24,21417,,
9.28,21563,,
9.32,21725,,
9.36,21956,,
9.4,22598,,
9.44,22370,,
9.48,22404,,
9.52,23148,,
9.56,24012,,
9.6,23686,,
9.64,23545,,
9.68,23830,,
9.72,23991,,
9.76,23668,,
9.8,23533,,
9.84,23811,,
9.88,23511,,
9.92,23502,,
10.0,22519,,
10.04,21625,,
10.08,21100,,
10.12,21810,,
10.16,25976,,
10.2,23221,,
10.24,26513,,
10.28,28001,,
10.32,23954,,
