Timestamp,Magnitude,Steps,Header
0.0,20503,71,"{'version': 1, 'device_state': {'mode': 0, 'data_rate': 3, 'low_power': 0, 'bwf_mode': 0, 'range': 0, 'filter': 0, 'low_noise': 0}, 'data_type': 2, 'index': 1, 'start_ts': 1735689633}"
0.04,18660,,
0.08,18833,,
0.12,19482,,
0.16,19985,,
0.2,19371,,
0.24,19691,,
0.28,19457,,
0.32,19751,,
0.36,19375,,
0.4,19767,,
0.44,19857,,
0.48,19680,,
0.52,19814,,
0.56,19900,,
0.6,19563,,
0.64,19786,,
0.68,19987,,
1.0,19739,,
1.04,19730,,
1.08,19735,,
1.12,19853,,
1.16,20070,,
1.2,20041,,
1.24,18922,,
1.28,20233,,
1.32,19214,,
1.36,18681,,
1.4,19734,,
1.44,21867,,
1.48,22506,,
1.52,20902,,
1.56,22022,,
1.6,21038,,
1.64,22293,,
1.68,22972,,
1.72,21943,,
1.76,22038,,
1.8,21884,,
1.84,21649,,
1.88,21823,,
1.92,22064,,
2.0,22019,,
2.04,22260,,
2.08,22193,,
2.12,21820,,
2.16,22393,,
2.2,22118,,
2.24,22083,,
2.28,21918,,
2.32,22158,,
2.36,20697,,
2.4,21445,,
2.44,20933,,
2.48,18173,,
2.52,21591,,
2.56,24927,,
2.6,24841,,
2.64,23903,,
2.68,22262,,
2.72,21850,,
2.76,20975,,
2.8,21585,,
2.84,21125,,
2.88,20769,,
2.92,22542,,
3.0,22710,,
3.04,24612,,
3.08,22767,,
3.12,21083,,
3.16,23936,,
3.2,21638,,
3.24,23091,,
3.28,22280,,
3.32,21950,,
3.36,22666,,
3.4,22281,,
3.44,21020,,
3.48,19972,,
3.52,21198,,
3.56,21932,,
3.6,19608,,
3.64,20643,,
3.68,23302,,
3.72,24291,,
3.76,23881,,
3.8,23273,,
3.84,21007,,
3.88,19814,,
3.92,17309,,
4.0,17105,,
4.04,23909,,
4.08,30931,,
4.12,32760,,
4.16,33612,,
4.2,31202,,
4.24,26909,,
4.28,25421,,
4.32,24881,,
4.36,23008,,
4.4,21216,,
4.44,20530,,
4.48,20500,,
4.52,20376,,
4.56,21618,,
4.6,22059,,
4.64,22674,,
4.68,22756,,
4.72,23383,,
4.76,24329,,
4.8,30488,,
4.84,31094,,
4.88,29042,,
4.92,25255,,
5.0,27660,,
5.04,25416,,
5.08,22539,,
5.12,21036,,
5.16,19680,,
5.2,18047,,
5.24,17133,,
5.28,16650,,
5.32,16905,,
5.36,18203,,
5.4,21215,,
5.44,24896,,
5.48,29163,,
5.52,32104,,
5.56,31381,,
5.6,27137,,
5.64,21667,,
5.68,20076,,
5.72,23418,,
5.76,23848,,
5.8,21583,,
5.84,19494,,
5.88,19097,,
5.92,19774,,
6.0,21304,,
6.04,21759,,
6.08,22220,,
6.12,24584,,
6.16,25262,,
6.2,31920,,
6.24,29699,,
6.28,26673,,
6.32,22911,,
6.36,20851,,
6.4,23703,,
6.44,26020,,
6.48,24827,,
6.52,23493,,
6.56,22276,,
6.6,21149,,
6.64,19713,,
6.68,19033,,
6.72,18346,,
6.76,17890,,
6.8,18385,,
6.84,19851,,
6.88,23207,,
6.92,28989,,
7.0,27116,,
7.04,24231,,
7.08,21546,,
7.12,21259,,
7.16,30089,,
7.2,32611,,
7.24,34110,,
7.28,35329,,
7.32,35488,,
7.36,34915,,
7.4,28468,,
7.44,25544,,
7.48,18957,,
7.52,16810,,
7.56,17226,,
7.6,16127,,
7.64,20267,,
7.68,17020,,
7.72,19279,,
7.76,17651,,
7.8,19431,,
7.84,21708,,
7.88,21130,,
7.92,20111,,
8.0,19648,,
8.04,20940,,
8.08,21976,,
8.12,22227,,
8.16,21443,,
8.2,21739,,
8.24,22098,,
8.28,21123,,
8.32,19380,,
8.36,13343,,
8.4,13879,,
8.44,13432,,
8.48,12155,,
8.52,15998,,
8.56,32259,,
8.6,31397,,
8.64,33101,,
8.68,32885,,
8.72,32466,,
8.76,31636,,
8.8,30830,,
8.84,27688,,
8.88,25110,,
8.92,24497,,
9.0,25805,,
9.04,29866,,
9.08,29437,,
9.12,28742,,
9.16,26382,,
9.2,25539,,
9.24,27765,,
9.28,29180,,
9.32,27116,,
9.36,24340,,
9.4,22007,,
9.44,19691,,
9.48,18153,,
9.52,17180,,
9.56,16657,,
9.6,17272,,
9.64,17874,,
9.68,20088,,
9.72,22909,,
9.76,31042,,
9.8,45821,,
9.84,39866,,
9.88,32686,,
9.92,33621,,
10.0,25573,,
10.04,20978,,
10.08,16657,,
10.12,14886,,
10.16,13351,,
10.2,13717,,
10.24,15899,,
10.28,17107,,
10.32,18546,,
10.36,19217,,
10.4,22017,,
10.44,24318,,
10.48,26209,,
10.52,27141,,
10.56,25626,,
10.6,23415,,
10.64,21104,,
10.68,19937,,
10.72,20002,,
10.76,20206,,
10.8,20511,,
10.84,20344,,
10.88,19877,,
10.92,19989,,
11.0,19786,,
11.04,19944,,
11.08,20181,,
11.12,19841,,
11.16,19229,,
11.2,17133,,
11.24,12505,,
11.28,16337,,
11.32,21250,,
11.36,27691,,
11.4,29510,,
11.44,30751,,
11.48,33800,,
11.52,34393,,
11.56,30938,,
11.6,27354,,
11.64,25885,,
11.68,25616,,
11.72,24597,,
11.76,24366,,
11.8,24333,,
11.84,25289,,
11.88,26205,,
11.92,31573,,
12.0,28279,,
12.04,25907,,
12.08,23562,,
12.12,24749,,
12.16,24811,,
12.2,24468,,
12.24,22253,,
12.28,21461,,
12.32,21105,,
12.36,19567,,
12.4,18736,,
12.44,18318,,
12.48,18150,,
12.52,18732,,
12.56,20494,,
12.6,22510,,
