Timestamp,Magnitude,Steps,Header
0.0,14253,38,"{'version': 1, 'device_state': {'mode': 0, 'data_rate': 3, 'low_power': 0, 'bwf_mode': 0, 'range': 0, 'filter': 0, 'low_noise': 0}, 'data_type': 2, 'index': 1, 'start_ts': 1735689624}"
0.04,16528,,
0.08,17532,,
0.12,17695,,
0.16,18735,,
0.2,18584,,
0.24,18956,,
0.28,18680,,
0.32,18393,,
0.36,18156,,
0.4,18667,,
0.44,18454,,
0.48,18370,,
0.52,18360,,
0.56,18803,,
0.6,18634,,
0.64,18621,,
0.68,18560,,
0.72,18478,,
0.76,18443,,
0.8,18437,,
0.84,18711,,
0.88,20124,,
0.92,21635,,
0.96,18440,,
1.0,22809,,
1.04,24855,,
1.08,26179,,
1.12,24902,,
1.16,21698,,
1.2,24750,,
1.24,23141,,
1.28,22030,,
1.32,23116,,
1.36,22579,,
1.4,23164,,
1.44,23222,,
1.48,24948,,
1.52,22522,,
1.56,21998,,
1.6,22725,,
1.64,19857,,
1.68,19491,,
1.72,19979,,
1.76,22308,,
1.8,23821,,
1.84,26373,,
1.88,23041,,
1.92,25375,,
2.0,26870,,
2.04,22323,,
2.08,20665,,
2.12,23841,,
2.16,17226,,
2.2,19794,,
2.24,19224,,
2.28,24059,,
2.32,19425,,
2.36,19806,,
2.4,19260,,
2.44,19733,,
2.48,20290,,
2.52,20492,,
2.56,20789,,
2.6,20347,,
2.64,20772,,
2.68,20373,,
2.72,21927,,
2.76,21556,,
2.8,21562,,
2.84,20062,,
2.88,20372,,
2.92,22873,,
2.96,23069,,
3.0,20285,,
3.04,20654,,
3.08,19105,,
3.12,16552,,
3.16,20046,,
3.2,25265,,
3.24,33548,,
3.28,37121,,
3.32,38694,,
3.36,34761,,
3.4,31772,,
3.44,23607,,
3.48,27477,,
3.52,21785,,
3.56,17736,,
3.6,15933,,
3.64,12821,,
3.68,13485,,
3.72,16623,,
3.76,18433,,
3.8,21418,,
3.84,23398,,
3.88,23348,,
3.92,23470,,
3.96,23133,,
4.0,23122,,
4.04,21968,,
4.08,21768,,
4.12,21996,,
4.16,22370,,
4.2,22728,,
4.24,23904,,
4.28,23995,,
4.32,23542,,
4.36,22515,,
4.4,22411,,
4.44,22039,,
4.48,21851,,
4.52,21881,,
4.56,20853,,
4.6,19738,,
4.64,19320,,
4.68,18500,,
4.72,18007,,
4.76,16115,,
4.8,15018,,
4.84,14712,,
4.88,13401,,
4.92,15718,,
5.0,18498,,
5.04,31835,,
5.08,30699,,
5.12,36399,,
5.16,41142,,
5.2,41446,,
5.24,36180,,
5.28,30589,,
5.32,26159,,
5.36,23971,,
5.4,23069,,
5.44,23447,,
5.48,23488,,
5.52,23328,,
5.56,22401,,
5.6,22789,,
5.64,21903,,
5.68,21468,,
5.72,21361,,
5.76,21139,,
5.8,20610,,
5.84,19933,,
5.88,19537,,
5.92,20045,,
6.0,21480,,
6.04,22149,,
6.08,22907,,
6.12,23439,,
6.16,23848,,
6.2,24817,,
6.24,26768,,
6.28,26217,,
6.32,24770,,
6.36,23770,,
6.4,22922,,
6.44,22720,,
6.48,23038,,
6.52,22405,,
6.56,21625,,
6.6,21091,,
6.64,20971,,
6.68,20135,,
6.72,21106,,
6.76,20205,,
6.8,20357,,
6.84,20011,,
6.88,20207,,
6.92,19177,,
7.0,19360,,
7.04,20694,,
7.08,21327,,
7.12,23039,,
7.16,23771,,
7.2,24094,,
7.24,23734,,
7.28,23695,,
