Timestamp,Magnitude,Steps,Header
0.0,18393,0,"{'version': 1, 'device_state': {'mode': 0, 'data_rate': 2, 'low_power': 0, 'bwf_mode': 0, 'range': 0, 'filter': 0, 'low_noise': 0}, 'data_type': 2, 'index': 1, 'start_ts': 1735689626}"
0.08,19409,,
0.16,19638,,
0.24,19799,,
0.32,19433,,
0.4,19899,,
0.48,19469,,
0.56,19689,,
0.64,19994,,
0.72,19231,,
0.8,19984,,
0.88,19767,,
1.0,20056,,
1.08,19853,,
1.16,19874,,
1.24,20222,,
1.32,22199,,
1.4,22377,,
1.48,23605,,
1.56,25215,,
1.64,21301,,
1.72,21863,,
1.8,19434,,
1.88,19472,,
2.0,21152,,
2.08,22545,,
2.16,19538,,
2.24,17863,,
2.32,14347,,
2.4,25200,,
2.48,22335,,
2.56,38940,,
2.64,20224,,
2.72,24088,,
2.8,16613,,
2.88,21468,,
3.0,18860,,
3.08,18285,,
3.16,17521,,
3.24,17613,,
3.32,20916,,
3.4,26028,,
3.48,31309,,
3.56,31658,,
3.64,26997,,
3.72,13727,,
3.8,6314,,
3.88,9610,,
4.0,13571,,
4.08,19812,,
4.16,18666,,
4.24,21165,,
4.32,35838,,
4.4,8979,,
4.48,15101,,
4.56,21161,,
4.64,26677,,
4.72,29369,,
4.8,22623,,
4.88,19721,,
5.0,23014,,
5.08,23931,,
5.16,21934,,
5.24,20773,,
5.32,22815,,
5.4,22325,,
5.48,26415,,
5.56,24735,,
5.64,21972,,
5.72,20814,,
5.8,20532,,
5.88,14369,,
6.0,15391,,
6.08,21782,,
6.16,23341,,
6.24,19079,,
6.32,20689,,
6.4,25277,,
6.48,20896,,
6.56,18938,,
6.64,19415,,
6.72,20912,,
6.8,19236,,
6.88,19991,,
7.0,19952,,
7.08,19772,,
7.16,19500,,
7.24,19925,,
7.32,19833,,
7.4,19703,,
7.48,19671,,
7.56,19723,,
7.64,19775,,
7.72,19753,,
7.8,19967,,
7.88,16360,,
8.0,11139,,
8.08,18245,,
8.16,25083,,
8.24,18357,,
8.32,17063,,
8.4,24398,,
8.48,21814,,
8.56,31177,,
8.64,28343,,
8.72,28191,,
8.8,19600,,
8.88,17908,,
9.0,20689,,
9.08,27853,,
9.16,25072,,
9.24,19570,,
9.32,15346,,
9.4,18136,,
9.48,20638,,
9.56,22858,,
9.64,23306,,
9.72,23271,,
9.8,24615,,
9.88,23704,,
10.0,24876,,
10.08,22222,,
10.16,24922,,
10.24,23057,,
10.32,24425,,
10.4,22903,,
